SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500102,BALARPUR IND,B ,Q,17.50,17.80,16.50,16.60,16.60,17.40,1889,542771,9179186.00,
500103,BHEL        ,A ,Q,243.65,245.95,221.50,223.40,223.40,243.10,36680,1596811,368882071.00,
500104,HIND.PETRO  ,A ,Q,397.00,398.00,372.90,376.55,376.55,396.60,8687,189739,72329417.00,
500106,IFCI LTD    ,A ,Q,38.10,38.75,34.50,34.95,34.95,38.00,11318,3550381,129706729.00,
500108,MAHA.TELE   ,B ,Q,33.50,35.45,30.60,31.10,31.10,33.15,19331,3579529,119218426.00,
500109,MRPL        ,A ,Q,68.00,69.75,65.40,65.95,65.95,67.65,1613,87418,5859346.00,
500110,CHENNAI PET.,B ,Q,90.90,92.45,85.45,85.75,85.75,90.95,2068,87616,7795546.00,
500111,REL.CAP.    ,A ,Q,609.60,613.80,554.00,559.60,559.60,606.25,59960,1534263,894104560.00,
500112,STATE BANK  ,A ,Q,2538.00,2542.00,2410.00,2421.55,2421.55,2547.85,39875,480620,1193395371.00,
500113,STEEL AUTH. ,A ,Q,89.50,89.50,81.10,82.15,82.15,87.45,15882,1838146,154470824.00,
500114,TITAN       ,A ,Q,333.65,337.50,323.70,330.25,330.25,327.80,6643,227442,75555785.00,
500116,IDBI BANK L ,A ,Q,97.00,97.00,87.50,88.35,88.35,96.10,14730,1065377,97241570.00,
500117,DCW LTD.    ,B ,Q,26.50,26.65,23.65,24.00,24.00,26.05,4596,728401,18211363.00,
500119,DHAMPUR SUGA,B ,Q,59.75,61.35,55.05,55.85,55.85,59.95,661,32702,1917842.00,
500120,DIAMINES&CHM,B ,Q,34.05,34.45,31.20,32.35,31.20,33.80,60,4673,158231.00,
500123,ELANTAS     ,B ,Q,710.00,719.95,710.00,710.05,710.00,705.40,193,4199,2982037.00,
500124,DR.REDDY'S  ,A ,Q,2652.00,2727.05,2620.15,2704.95,2704.95,2651.90,4946,25227,68065925.00,XD
500125,E.I.D.PAR   ,B ,Q,200.00,203.10,188.80,197.35,197.35,200.35,2896,99675,19561597.00,
500126,MERCK LTD   ,B ,Q,748.80,748.80,702.00,710.10,703.00,733.50,584,1948,1402278.00,
500128,ELEC.CASTING,B ,Q,31.05,32.10,29.50,29.90,29.90,30.90,2064,253914,7770232.00,
500132,EMPEE SUGARS,T ,Q,6.88,6.99,6.54,6.54,6.54,6.88,18,7800,53470.00,
500133,ESAB INDIA  ,T ,Q,682.00,682.00,617.50,617.70,617.70,650.00,52,354,223922.00,
500134,ESSAR OIL   ,A ,Q,104.30,107.60,104.30,105.85,105.85,104.80,4332,239959,25452983.00,
500135,ESSEL PROP  ,B ,Q,102.00,104.30,95.40,96.25,96.25,99.80,1471,39759,3948204.00,
500136,ESTER INDUS.,T ,Q,21.25,22.00,19.95,19.95,19.95,21.00,110,27357,564861.00,
500139,FEDDER.LLYOD,B ,Q,77.95,78.90,71.60,72.60,72.60,76.10,1223,60544,4536238.00,
500141,FERRO ALLOYS,B ,Q,8.20,8.99,8.20,8.34,8.21,8.97,248,52091,446748.00,
500142,FGP LTD.    ,T ,Q,2.88,2.88,2.88,2.88,2.88,2.75,5,500,1440.00,
500143,P.H.CAPITAL ,T ,Q,5.25,5.25,5.25,5.25,5.25,5.00,2,75,393.00,
500144,FINOL. CABLE,B ,Q,202.80,207.00,195.00,197.25,197.25,201.05,2538,49115,9819359.00,
500145,FIRST LEASIN,Z ,Q,13.30,13.85,13.10,13.10,13.10,13.75,106,15755,209226.00,
500147,CMI FPE     ,B ,Q,543.90,543.95,501.00,510.00,510.00,525.00,29,439,226297.00,
500148,UFLEX LTD   ,B ,Q,124.55,125.40,118.00,118.55,118.55,124.50,1724,56579,6850927.00,
500150,FOSECO INDIA,B ,Q,707.95,707.95,680.00,689.80,695.00,680.35,63,379,260288.00,
500151,GOLDEN TOB  ,B ,Q,24.35,24.90,23.50,23.80,24.10,23.75,68,4313,104600.00,
500153,GANESH BENZO,B ,Q,5.68,6.30,5.68,6.05,6.05,5.91,26,2350,14244.00,
500155,GARDEN SILK ,B ,Q,48.20,48.20,44.00,44.40,44.40,48.05,375,11872,544213.00,
500159,METROGLOBL  ,B ,Q,51.05,56.60,51.05,55.85,55.85,55.90,14,120,6725.00,
500160,GTL LTD.    ,B ,Q,22.95,23.25,21.95,22.10,22.10,23.10,583,77351,1742795.00,
500162,PARRYSUGR   ,T ,Q,28.00,28.00,25.65,25.65,25.65,27.00,14,13112,336337.00,
500163,GODFREY PH  ,B ,Q,2600.00,2775.00,2600.00,2692.00,2708.95,2601.85,726,3098,8413956.00,
500164,GODREJ IND  ,A ,Q,340.00,347.00,326.65,332.50,328.00,341.40,3662,181517,60527237.00,
500165,KANSAI NERO ,B ,Q,1566.00,1570.00,1550.00,1551.90,1550.00,1562.80,102,85,132282.00,
500166,GOODRICKE   ,B ,Q,182.80,184.40,170.00,172.95,172.95,180.25,1252,48792,8584452.00,
500168,GOODYEAR (I),B ,Q,523.55,535.00,502.60,505.90,509.30,531.15,218,17960,9239066.00,
500170,GTN INDUS   ,T ,Q,14.70,14.70,13.70,13.70,13.70,14.10,11,2850,39145.00,
500171,GHCL LTD    ,B ,Q,52.75,53.70,50.00,50.20,50.20,53.15,1638,107124,5580709.00,
500173,GUJ.FLOURO  ,B ,Q,488.80,501.00,478.20,484.15,484.15,499.00,1546,141535,68856890.00,
500174,GUJ.LEASE   ,T ,Q,2.55,2.65,2.55,2.58,2.58,2.60,15,7933,20450.00,
500179,HCL INFOSYS ,B ,Q,63.55,64.80,57.20,58.75,58.75,63.15,9967,884704,53643738.00,
500180,HDFC BANK   ,A ,Q,825.00,830.80,808.55,812.15,812.15,824.95,6758,1667576,1367274377.00,
500182,HEROMOTOCO  ,A ,Q,2440.00,2490.00,2397.95,2434.75,2434.75,2435.55,3866,22368,54907344.00,
500183,HIMACHAL FUT,B ,Q,16.40,16.50,15.00,15.00,15.00,15.75,3904,2186201,34066243.00,
500184,HIMADRI CHEM,B ,Q,29.80,30.50,29.00,29.00,29.00,30.50,77,5799,169383.00,
500185,HIND.CONSTN.,B ,Q,42.50,43.70,40.40,40.40,40.40,42.50,5437,811525,33982001.00,
500186,HIND.OIL EXP,B ,Q,55.00,55.30,49.45,50.25,50.25,54.80,5350,338965,17670175.00,
500187,HSIL        ,T ,Q,251.00,255.00,239.20,242.30,242.30,251.75,501,20598,5020142.00,
500188,HINDUS.ZI   ,A ,Q,160.50,162.85,152.50,153.70,153.70,162.30,11149,424144,66092378.00,
500189,HINDUJA VENT,B ,Q,331.65,333.35,315.05,319.85,319.85,328.60,1438,23215,7501024.00,
500191,HMT LTD.    ,B ,Q,47.00,48.75,44.30,44.65,44.65,47.60,3178,173484,8054768.00,
500192,PRAG BOSIMI ,T ,Q,3.96,4.13,3.77,3.84,4.12,3.96,19,5312,20420.00,
500193,HOTEL LEELA.,B ,Q,26.00,27.30,25.05,25.05,25.05,26.35,1918,587592,15217771.00,
500199,I.G.PETRO   ,T ,Q,58.50,58.95,55.05,55.65,55.05,57.80,105,14961,839446.00,
500201,IND.GLYCOLS ,B ,Q,124.75,127.25,116.25,116.60,116.60,124.65,1214,29441,3589159.00,
500202,IND.LEAS.DEV,T ,Q,6.53,6.53,6.53,6.53,6.53,6.87,2,100,653.00,
500206,MARGO FIN   ,T ,Q,3.89,4.09,3.71,4.09,4.09,3.90,17,3799,14844.00,
500207,INDO RAMA   ,B ,Q,24.05,24.05,23.15,23.35,23.35,24.00,168,17673,417289.00,
500209,INFOSYS LTD ,A ,Q,3410.00,3429.35,3305.00,3325.80,3325.80,3292.90,27784,197434,661438509.00,
500210,INGERSOLL   ,B ,Q,640.70,644.40,607.00,610.25,610.25,631.00,666,3258,2026822.00,
500211,INSILCO LTD.,T ,Q,14.00,14.65,13.50,13.65,13.50,14.10,110,59793,854640.00,
500213,INTER.TRAVEL,B ,Q,234.35,241.00,227.00,228.30,228.55,234.35,172,6442,1497399.00,
500214,ION EXCHANGE,T ,Q,175.00,175.00,161.65,163.35,163.35,170.15,150,6621,1101335.00,
500215,AGRO TECH FO,B ,Q,575.05,583.80,560.00,566.55,566.55,583.65,230,1887,1072656.00,
500219,JAIN IRRIG  ,A ,Q,117.10,117.50,101.25,102.65,102.65,116.00,38474,2467320,265450832.00,
500220,JASCH INDUST,B ,Q,11.50,11.50,11.35,11.35,11.35,12.25,4,102,1172.00,
500222,JCT ELECTRON,T ,Q,0.75,0.75,0.69,0.69,0.69,0.72,65,80278,55508.00,
500223,JCT LTD     ,T ,Q,3.15,3.15,2.85,2.85,2.85,3.00,213,118611,341057.00,
500227,JINDAL POLYF,B ,Q,242.00,242.00,225.00,226.95,226.00,240.00,1741,36506,8531526.00,
500228,JSWSL       ,A ,Q,1200.05,1207.05,1130.00,1136.90,1136.90,1200.95,8883,90104,105246020.00,
500231,UMANG DAIR  ,B ,Q,56.70,58.00,54.15,54.20,54.20,57.00,258,42589,2342426.00,
500233,KAJARIA CER.,B ,Q,558.90,560.00,524.55,534.20,533.55,545.05,186,1464,799582.00,
500234,KAKATIYA CEM,B ,Q,121.50,122.50,113.00,114.05,113.85,119.80,301,7810,920781.00,
500235,KALYANI STEL,B ,Q,98.70,99.05,92.80,92.90,92.90,97.65,958,45081,4272841.00,
500236,KANELIND    ,T ,Q,12.06,12.06,10.92,11.33,11.35,11.49,338,38483,446183.00,
500238,WHIRLPOOL   ,B ,Q,329.95,330.10,318.25,321.95,326.65,325.60,400,7937,2561858.00,
500239,KG DENIM    ,B ,Q,17.50,18.85,17.00,17.20,17.20,17.40,116,19750,348343.00,
500240,KINETIC ENG.,B ,Q,49.50,49.50,44.15,45.75,45.75,49.40,228,7868,369589.00,
500241,KIRL.BROS.  ,B ,Q,281.95,282.75,269.00,269.35,269.00,277.70,297,4684,1277626.00,
500243,KIRL INDUS  ,B ,Q,382.55,382.55,361.00,367.75,361.00,384.80,35,316,117923.00,
500245,KIRL.FERROUS,T ,Q,38.00,38.00,35.70,36.00,36.00,37.55,509,232678,8503147.00,
500247,KOTAK MAH.BK,A ,Q,878.50,882.50,847.15,858.75,858.75,867.15,5795,106109,91831149.00,
500249,KSB PUMPS   ,B ,Q,515.00,529.00,505.00,521.30,525.00,534.15,733,3173,1655458.00,
500250,L.G.BALKRISH,B ,Q,459.00,462.75,430.00,435.30,438.00,453.30,699,5562,2493527.00,
500251,TRENT LTD.  ,B ,Q,1245.00,1248.50,1187.00,1200.50,1187.00,1240.05,1044,2812,3397879.00,
500252,LAKSHMI MACH,B ,Q,3813.90,3813.90,3683.55,3743.45,3743.45,3813.60,684,1082,4045578.00,
500253,LIC HOUS.FIN,A ,Q,327.00,330.90,309.00,311.60,311.60,325.35,17556,622021,198796327.00,
500254,UTTAMVALUE  ,B ,Q,8.90,9.33,8.15,8.27,8.27,8.68,564,143406,1218300.00,
500255,LML LTD.    ,B ,Q,6.70,6.70,6.20,6.30,6.30,6.45,539,63436,406800.00,
500256,LOK.HOUS&CON,B ,Q,15.55,15.95,14.80,15.00,15.00,15.50,557,88449,1351895.00,
500257,LUPIN LTD.  ,A ,Q,1038.95,1071.00,1025.40,1053.45,1053.45,1040.55,4816,56741,59896456.00,
500259,LYKA LABS   ,B ,Q,16.00,16.25,15.50,15.65,15.65,16.20,98,10655,167660.00,
500260,RAMCOCEM    ,A ,Q,288.55,292.00,273.80,276.60,276.60,289.55,1064,10447,2973152.00,
500264,MAFATLAL IND,B ,Q,148.05,156.75,146.00,146.85,146.00,152.90,157,5094,763181.00,
500265,MAH.SEAMLESS,B ,Q,322.00,323.00,304.15,306.70,306.70,316.40,421,8896,2754887.00,
500266,MAH.SCOOTER ,B ,Q,665.50,676.05,632.10,637.00,634.65,643.70,123,348,227825.00,
500267,MAJESTIC AUT,T ,Q,64.00,64.90,59.85,59.85,59.85,63.00,87,9278,587723.00,
500268,MANALI PETRO,B ,Q,12.48,12.48,11.45,11.56,11.56,12.03,1219,396268,4662952.00,
500271,MAX INDIA   ,A ,Q,300.75,318.50,297.00,304.60,304.60,296.95,10956,312866,96170127.00,
500277,MID INDIA IN,T ,Q,0.89,0.89,0.88,0.88,0.88,0.92,4,3001,2670.00,
500279,MIRC ELECT  ,B ,Q,6.82,6.82,6.25,6.48,6.48,6.50,391,70836,465884.00,
500280,CENTURY ENKA,B ,Q,172.45,174.00,163.00,166.15,166.15,171.30,852,18706,3138490.00,
500284,LORDS CHLORO,T ,Q,28.10,28.10,28.05,28.05,28.05,26.80,4,2,56.00,
500285,SPICEJET LTD,B ,Q,18.50,18.65,17.30,17.45,17.45,18.30,7084,3845454,68940337.00,
500288,MOREPEN LAB.,B ,Q,4.99,5.13,4.83,4.83,4.83,5.08,145,78415,385260.00,
500290,MRF LTD.    ,A ,Q,22525.00,22570.60,21325.00,21599.95,21599.95,22397.00,1455,1371,30057417.00,
500292,HEIDEL CEM  ,B ,Q,61.40,63.55,59.85,61.10,61.00,60.55,1239,188394,11836022.00,
500294,NCC         ,B ,Q,73.00,74.75,69.45,70.05,70.05,72.25,6278,508083,36181299.00,
500295,SSLT        ,A ,Q,295.40,295.40,285.00,293.65,293.65,294.00,28293,3932985,1149235544.00,
500296,NAHAR SPG.  ,T ,Q,145.85,148.30,140.60,140.60,140.60,148.00,335,17431,2486580.00,
500298,NAT.PEROXIDE,B ,Q,612.00,612.00,581.00,588.60,581.00,601.15,249,2049,1222680.00,
500300,GRASIM IND. ,A ,Q,3313.00,3316.80,3200.10,3209.40,3235.00,3302.95,2021,9063,29514429.00,
500301,NEPC INDIA  ,T ,Q,4.81,5.00,4.71,4.71,4.71,4.95,67,25579,121355.00,
500302,PEL         ,A ,Q,708.00,711.00,696.00,698.10,698.10,699.20,938,8145,5745118.00,
500303,ADI BIR NUVO,A ,Q,1366.00,1386.00,1311.05,1322.75,1322.75,1373.35,1776,11649,15660649.00,
500304,NIIT LTD.   ,T ,Q,49.95,51.00,47.45,47.45,47.45,49.90,564,205984,9886003.00,
500306,JAYKAY      ,B ,Q,3.00,3.11,2.92,3.11,3.11,2.97,78,7283,22060.00,
500307,NIRLON      ,B ,Q,107.20,109.00,103.20,105.35,105.35,109.65,435,65863,7007290.00,
500310,NOVAPAN IND.,B ,Q,37.50,37.50,35.35,36.05,36.05,37.00,16,1600,58105.00,
500312,ONGC CORPN  ,A ,Q,405.10,405.10,391.10,395.95,395.95,404.05,15537,551972,219454254.00,
500313,OIL COUNTRY ,B ,Q,58.00,59.65,54.00,55.35,55.55,58.85,1345,66876,3770423.00,
500314,ORIENT HOTEL,B ,Q,23.25,23.50,23.20,23.20,23.50,24.40,23,3354,77851.00,
500315,ORINTAL BANK,A ,Q,288.70,290.00,265.80,268.85,268.85,287.25,8935,297010,82562401.00,
500317,OSWAL AGRO. ,B ,Q,15.15,15.60,14.50,14.60,14.50,15.25,98,8162,120616.00,
500318,OSWAL SPG(P),T ,Q,2.25,2.25,2.09,2.20,2.20,2.20,68,20882,44772.00,
500319,INDIAN SUCRO,T ,Q,13.00,13.00,12.90,12.90,12.90,12.49,20,3826,49481.00,
500322,PANYAM CEMEN,T ,Q,37.50,40.15,37.15,37.25,37.25,38.25,54,2963,115331.00,
500325,RELIANCE    ,A ,Q,997.60,1001.45,963.85,967.00,967.00,998.20,37554,607230,593420480.00,
500327,PEACOCK IND.,T ,Q,7.85,8.40,7.60,7.67,7.74,8.00,92,12548,97959.00,
500329,PENTAMED.G  ,B ,Q,1.00,1.02,0.94,0.95,0.95,0.98,413,104556,101714.00,
500330,RAYMOND     ,B ,Q,417.00,418.25,391.30,396.15,392.00,413.75,5207,134744,54014474.00,
500331,PIDILITE    ,A ,Q,331.60,334.35,326.00,327.50,327.75,329.20,855,13567,4486684.00,
500333,PIX TRANS   ,B ,Q,51.35,51.50,46.50,46.95,46.95,51.90,244,26920,1289661.00,
500335,BIRLA CORPN.,B ,Q,384.80,387.00,370.00,377.15,377.10,386.90,121,918,348092.00,
500336,SURYA ROSHNI,B ,Q,104.90,107.00,100.10,100.85,101.00,103.95,898,27613,2855108.00,
500337,PRIME SECUR.,T ,Q,7.23,7.40,7.23,7.23,7.23,7.61,52,9610,69659.00,
500338,PRISM CEMENT,T ,Q,68.75,74.00,68.70,69.05,69.00,72.30,477,35761,2505884.00,
500339,RAIN        ,B ,Q,40.50,40.50,37.10,39.00,39.00,40.15,1116,126768,4978282.00,
500343,PUDUMJEE    ,B ,Q,15.00,15.60,15.00,15.25,15.25,15.35,36,5211,79868.00,
500346,PUN.COMMUNI.,T ,Q,86.65,92.65,86.25,86.95,86.25,90.75,34,419,36457.00,
500350,RSWM  LTD   ,B ,Q,206.00,208.80,197.05,199.05,199.25,206.15,1146,17836,3607241.00,
500354,RAJSH.SUGAR ,B ,Q,32.80,32.80,31.00,31.00,31.00,31.25,60,7323,239324.00,
500355,RALLIS INDIA,B ,Q,219.00,222.00,208.85,210.10,210.10,216.75,1998,35624,7648022.00,
500356,RAMANEWS    ,B ,Q,7.45,7.45,7.21,7.30,7.22,7.54,93,14027,102257.00,
500357,RAMA PAPER  ,T ,Q,7.56,7.56,7.45,7.45,7.45,7.20,30,3650,27453.00,
500359,RANBAXY LAB.,A ,Q,544.45,562.00,538.95,555.50,555.50,543.05,8519,180549,100174231.00,
500360,RAPICUT CARB,B ,Q,43.00,43.00,42.25,42.90,42.90,43.35,27,731,31228.00,
500365,RMGALLOY    ,B ,Q,5.03,5.50,5.03,5.03,5.03,5.29,23,1805,9080.00,
500366,ROLTA (I)   ,B ,Q,109.40,113.40,103.60,104.60,104.60,108.15,9042,499014,54197615.00,
500367,RUBFILA INT.,B ,Q,28.45,28.45,27.40,28.05,27.95,28.30,263,43056,1204508.00,
500368,RUCHI SOYA  ,B ,Q,43.00,43.60,40.05,41.05,41.05,42.65,1453,104701,4386920.00,
500370,SALORA INT. ,T ,Q,41.50,41.50,40.40,40.40,40.40,42.50,30,3028,123311.00,
500371,SAMTEL IND. ,T ,Q,3.76,4.14,3.76,4.14,4.14,3.95,6,30,114.00,
500372,SAMTEL COL  ,T ,Q,2.81,3.05,2.80,2.81,2.80,2.92,38,8200,24205.00,
500378,JINDAL SAW  ,B ,Q,79.10,80.60,74.00,74.90,74.90,78.10,3206,168640,12969945.00,
500380,JK LAKSHMI  ,B ,Q,231.30,235.75,211.00,217.00,215.10,230.75,1227,225885,51820874.00,
500387,SHREE CEMENT,A ,Q,7200.00,7281.60,7175.00,7197.30,7200.00,7150.85,67,325,2339730.00,
500390,REL INFRA   ,A ,Q,767.00,782.70,712.00,718.80,718.80,764.20,36390,784373,582871666.00,
500399,STEELCO GUJ.,B ,Q,4.85,5.30,4.85,4.95,4.95,5.05,35,3609,17780.00,
500400,TATA POWER  ,A ,Q,107.00,107.85,101.30,101.85,101.85,105.65,12444,1215045,126652437.00,
500402,SPMLINFRA   ,T ,Q,57.05,61.80,57.05,57.15,57.15,60.05,39,2340,134418.00,
500403,SUNDARAM FAS,B ,Q,104.75,110.05,103.00,104.75,104.75,104.05,1296,33667,3583534.00,
500404,SUNFLAG IRON,B ,Q,28.75,28.80,26.20,26.50,26.50,28.30,1343,91777,2539733.00,
500405,SUPREME PET*,B ,Q,80.20,82.00,75.55,76.25,76.00,80.00,1512,54704,4246258.00,
500407,SWARAJ ENGIN,B ,Q,936.90,948.00,880.00,890.30,890.30,927.60,424,2323,2100512.00,
500408,TATA ELXSI  ,B ,Q,582.85,616.35,582.00,588.45,588.45,579.05,12742,217545,130820444.00,
500410,ACC LTD     ,A ,Q,1470.00,1470.00,1412.00,1422.15,1422.15,1457.80,2127,18845,27088960.00,
500411,THERMAX     ,A ,Q,907.70,931.00,903.05,914.65,914.65,911.30,417,2074,1915312.00,
500412,THIRUMALAI  ,B ,Q,98.00,99.40,93.15,94.50,94.50,97.30,434,12956,1250646.00,
500413,THOMAS COOK ,B ,Q,118.80,119.50,114.00,114.70,114.70,117.25,1467,53565,6179045.00,
500414,TIMEX GROUP ,B ,Q,15.25,16.30,14.80,15.70,15.70,15.55,377,99032,1536912.00,
500418,TOKYO PLAST ,B ,Q,19.45,19.45,17.25,17.30,17.30,17.85,14,2859,49850.00,
500420,TORRENT PHAR,B ,Q,675.00,705.00,671.55,674.95,674.95,677.40,833,5370,3658761.00,
500422,TRANSCHEM   ,B ,Q,23.45,25.00,23.35,24.70,24.20,23.15,61,2498,61132.00,
500425,AMBUJA CEME ,A ,Q,220.05,221.90,212.80,214.80,214.80,219.40,2971,114792,24851075.00,
500429,UNIPHOS ENT.,B ,Q,27.10,27.20,27.10,27.20,27.20,27.25,10,520,14143.00,
500439,VARD HOLDNG ,B ,Q,680.05,680.05,675.00,675.00,675.00,700.00,10,111,74986.00,
500440,HINDALCO    ,A ,Q,176.90,177.90,165.50,166.45,166.45,176.30,20109,1170145,198993407.00,
500444,WEST COAST  ,B ,Q,58.00,58.95,54.90,55.20,55.20,58.30,643,34474,1931246.00,
500449,HIND.ORG.CHM,B ,Q,19.15,19.75,18.55,18.55,18.55,19.50,103,12747,241694.00,
500456,PAS.ACRYLON ,B ,Q,5.04,5.75,4.88,5.09,4.88,5.42,102,31269,164810.00,
500458,PHIL CORPN. ,T ,Q,2.98,2.98,2.96,2.96,2.96,3.11,29,8013,23785.00,
500459,PROCTER &GAM,B ,Q,4675.00,4675.00,4471.60,4591.50,4615.00,4654.15,249,556,2561014.00,
500460,MUKAND LTD. ,B ,Q,38.50,38.50,34.15,34.35,34.35,35.85,321,37419,1331557.00,
500463,AGCNET      ,B ,Q,66.55,70.00,65.00,65.45,65.00,68.50,346,9292,624636.00,
500464,UCAL FUEL   ,B ,Q,70.00,72.55,68.85,69.30,68.85,72.15,142,3840,270743.00,
