SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500038,BALRAM.CHINI,B ,Q,82.25,84.55,81.60,82.05,82.05,82.10,2303,174610,14508700.00,
500039,BANCO PROD. ,B ,Q,136.10,137.90,132.80,135.05,135.00,134.70,1958,73158,9928375.00,
500040,CENTURY TEXT,A ,Q,624.00,628.90,617.05,620.45,620.45,622.65,3896,78075,48646332.00,
500041,BANNARI AMAN,B ,Q,1050.00,1050.00,1050.00,1050.00,1050.00,1040.40,29,91,95550.00,
500042,BASF INDIA  ,B ,Q,892.75,899.50,880.00,887.30,887.30,888.80,641,2684,2390426.00,
500043,BATA INDIA  ,A ,Q,1343.00,1343.00,1290.00,1323.30,1323.30,1328.95,1292,12845,16987156.00,
500046,BEST&CROMPT.,T ,Q,7.55,7.67,7.00,7.64,7.67,7.31,40,5985,44976.00,
500048,BEML LTD    ,T ,Q,765.00,815.50,765.00,815.50,815.50,776.70,1647,27521,21911505.00,
500049,BHARAT ELECT,A ,Q,2192.25,2320.00,2135.05,2274.15,2274.15,2187.55,7120,45492,102139390.00,
500051,BHAG GAS    ,Z ,Q,1.65,1.79,1.65,1.78,1.78,1.73,19,2500,4261.00,
500052,BHANSALI ENG,B ,Q,19.50,20.00,19.00,19.95,19.95,19.05,116,12632,250030.00,
500055,BHUSH STEEL ,A ,Q,404.00,404.15,397.20,400.10,400.50,402.35,1017,77538,31128544.00,
500057,ABCIL       ,B ,Q,214.85,230.20,212.95,226.15,226.15,212.05,4207,103464,23251659.00,
500058,BIHAR SPONGE,T ,Q,4.19,4.20,4.03,4.20,4.20,4.00,44,12391,51986.00,
500059,BINANI IND. ,B ,Q,144.00,149.70,141.00,149.70,149.70,142.60,935,57098,8411103.00,
500060,BIRLA ERIC. ,T ,Q,65.00,67.00,64.50,65.30,65.40,65.00,165,10276,674410.00,
500067,BLUE STAR   ,B ,Q,312.60,312.60,298.00,301.10,301.10,304.70,595,7928,2396373.00,
500068,DISA INDIA  ,B ,Q,3614.00,3840.00,3614.00,3839.00,3839.00,3750.00,8,5,18971.00,
500069,BNK CAPITAL ,B ,Q,29.70,29.75,29.10,29.10,29.10,29.05,8,252,7334.00,
500074,BPL LTD.    ,B ,Q,19.10,19.20,18.55,18.70,18.70,18.75,175,13970,263545.00,
500078,CAMPH.& ALL ,B ,Q,358.70,364.00,340.10,343.70,345.00,342.40,369,8497,2989993.00,
500083,CENTURY EXT ,T ,Q,1.76,1.86,1.75,1.80,1.80,1.84,54,32713,58238.00,
500084,CESC LTD.   ,A ,Q,759.90,784.30,743.35,778.55,778.55,755.00,6997,113802,87257773.00,
500085,CHAMBAL FERT,B ,Q,64.60,64.60,62.50,62.75,62.75,64.00,3135,259573,16446094.00,
500086,EXIDE IND.  ,A ,Q,160.00,163.40,157.70,158.30,158.30,159.25,6499,377400,60419559.00,
500087,CIPLA LTD.  ,A ,Q,450.00,453.00,444.60,449.30,449.30,447.90,4165,135782,60912455.00,
500089,DIC INDIA   ,B ,Q,445.00,456.75,445.00,450.15,450.10,445.10,150,1835,826576.00,
500092,CRISIL LTD  ,A ,Q,1929.80,2010.00,1929.80,1996.90,2000.00,1901.55,1592,6241,12427262.00,
500093,CROMPT.GREAV,A ,Q,207.00,211.30,206.40,209.40,209.40,207.20,8433,443196,92929633.00,
500095,WYETH LTD.  ,B ,Q,971.00,976.00,960.15,966.35,966.35,972.00,397,1486,1444443.00,
500096,DABUR (I)   ,A ,Q,191.30,193.90,190.40,192.95,192.95,191.30,3190,133237,25611308.00,
500097,DALMIASUG   ,B ,Q,25.85,26.70,25.25,25.80,25.80,25.85,102,8852,230218.00,
500101,ARVIND Ltd  ,B ,Q,245.60,246.40,242.00,242.85,242.85,245.40,4179,189245,46130011.00,
500102,BALARPUR IND,B ,Q,19.20,19.45,19.00,19.10,19.10,19.20,1298,433214,8295390.00,
500103,BHEL        ,A ,Q,263.50,266.10,261.70,264.75,264.75,262.85,10388,454649,120150556.00,
500104,HIND.PETRO  ,A ,Q,420.70,420.70,407.20,409.05,409.05,421.55,4922,128934,53047744.00,
500106,IFCI LTD    ,A ,Q,41.40,41.95,40.90,41.20,41.20,41.20,4855,1227458,50769840.00,
500108,MAHA.TELE   ,B ,Q,37.00,38.80,36.75,38.05,38.05,36.40,14441,3246822,123378034.00,
500109,MRPL        ,A ,Q,73.00,74.00,71.55,71.80,71.80,72.45,1350,88632,6419194.00,
500110,CHENNAI PET.,B ,Q,97.40,98.75,96.15,96.45,96.45,96.55,2473,115115,11204700.00,
500111,REL.CAP.    ,A ,Q,657.35,661.35,649.20,651.55,651.55,655.85,15503,463147,303083128.00,
500112,STATE BANK  ,A ,Q,2700.60,2713.00,2675.90,2682.45,2682.45,2699.05,14644,310900,836045603.00,
500113,STEEL AUTH. ,A ,Q,95.00,95.85,93.55,93.80,93.80,94.65,5239,475700,44891888.00,
500114,TITAN       ,A ,Q,358.00,362.70,354.95,356.90,356.90,357.10,2628,88285,31562450.00,
500116,IDBI BANK L ,A ,Q,109.00,109.50,106.55,106.95,106.95,107.80,3938,336871,36243485.00,
500117,DCW LTD.    ,B ,Q,28.30,29.70,27.75,29.15,29.15,28.00,8143,1450432,42067342.00,
500119,DHAMPUR SUGA,B ,Q,65.75,67.35,64.50,64.75,64.75,65.25,1144,69922,4622209.00,
500120,DIAMINES&CHM,B ,Q,36.50,37.00,34.00,34.55,34.55,36.25,90,9832,347722.00,
500123,ELANTAS     ,B ,Q,758.95,765.00,740.00,743.30,743.30,748.45,623,7924,5979706.00,
500124,DR.REDDY'S  ,A ,Q,2680.00,2758.00,2668.10,2730.85,2730.85,2678.55,5580,49191,134434779.00,
500125,E.I.D.PAR   ,B ,Q,205.50,207.95,203.80,204.75,204.75,205.20,1230,21216,4360008.00,
500126,MERCK LTD   ,B ,Q,771.95,785.00,765.00,768.80,772.95,769.45,1019,4667,3610975.00,
500128,ELEC.CASTING,B ,Q,34.20,34.80,33.85,34.05,34.05,34.50,1504,183433,6288598.00,
500132,EMPEE SUGARS,T ,Q,7.85,7.85,7.20,7.20,7.20,7.54,37,5600,41380.00,
500133,ESAB INDIA  ,T ,Q,695.00,695.00,675.00,675.15,675.10,697.40,37,302,205240.00,
500134,ESSAR OIL   ,A ,Q,107.50,108.00,106.65,106.95,106.95,107.40,2135,240652,25829882.00,
500135,ESSEL PROP  ,B ,Q,113.00,113.90,108.90,110.70,110.00,112.65,992,34720,3850380.00,
500136,ESTER INDUS.,T ,Q,22.00,22.65,21.05,22.65,22.65,21.60,152,38021,850207.00,
500139,FEDDER.LLYOD,B ,Q,74.90,83.60,74.90,79.95,79.95,74.15,5018,284619,22963147.00,
500141,FERRO ALLOYS,B ,Q,8.91,9.40,8.81,9.01,9.01,8.91,394,69979,631725.00,
500142,FGP LTD.    ,T ,Q,3.10,3.20,3.10,3.20,3.20,3.20,11,1863,5834.00,
500143,P.H.CAPITAL ,T ,Q,5.22,5.22,5.22,5.22,5.22,5.47,2,140,730.00,
500144,FINOL. CABLE,B ,Q,209.75,219.00,209.10,212.40,212.40,207.95,6479,185998,40055832.00,
500145,FIRST LEASIN,T ,Q,14.65,15.00,14.20,15.00,15.00,14.65,107,14247,211250.00,
500147,CMI FPE     ,B ,Q,590.00,590.00,568.00,582.50,580.00,581.95,31,182,104986.00,
500148,UFLEX LTD   ,B ,Q,129.80,131.50,128.00,128.95,128.95,128.70,1835,58283,7543950.00,
500150,FOSECO INDIA,B ,Q,740.00,748.95,720.00,725.20,725.20,740.50,265,1920,1398145.00,
500151,GOLDEN TOB  ,B ,Q,27.85,27.85,26.50,26.65,26.65,26.70,24,1117,29846.00,
500153,GANESH BENZO,B ,Q,6.15,6.49,6.15,6.16,6.20,6.10,18,2069,12749.00,
500155,GARDEN SILK ,B ,Q,55.45,55.80,52.00,52.45,52.45,54.90,1251,82160,4433187.00,
500159,METROGLOBL  ,B ,Q,59.40,61.00,59.00,60.45,60.45,59.50,62,4046,241428.00,
500160,GTL LTD.    ,B ,Q,26.75,26.75,25.80,26.05,26.05,26.20,562,49422,1291022.00,
500162,PARRYSUGR   ,T ,Q,26.25,26.25,25.00,25.10,25.10,25.05,8,333,8365.00,
500163,GODFREY PH  ,B ,Q,2950.00,2950.00,2925.00,2928.00,2935.00,2949.95,70,211,620351.00,
500164,GODREJ IND  ,A ,Q,366.20,372.45,362.70,367.35,367.35,365.85,3045,82670,30480320.00,
500165,KANSAI NERO ,B ,Q,1660.00,1684.95,1585.05,1596.15,1596.15,1644.15,370,905,1471816.00,
500166,GOODRICKE   ,B ,Q,196.00,199.60,190.10,192.20,193.50,193.65,1763,63786,12401605.00,
500168,GOODYEAR (I),B ,Q,565.00,566.00,546.00,556.95,556.95,551.60,381,5147,2874338.00,
500170,GTN INDUS   ,T ,Q,15.69,15.93,15.50,15.92,15.92,15.18,22,3508,55590.00,
500171,GHCL LTD    ,B ,Q,59.65,59.75,57.50,59.05,59.05,59.10,1955,185358,10916367.00,
500173,GUJ.FLOURO  ,B ,Q,515.00,523.45,492.00,496.85,496.85,512.05,1647,11526,5839002.00,
500174,GUJ.LEASE   ,T ,Q,2.67,2.67,2.45,2.65,2.65,2.55,18,7287,19214.00,
500179,HCL INFOSYS ,B ,Q,71.50,73.20,71.25,71.55,71.55,71.20,4645,444123,32082554.00,
500180,HDFC BANK   ,A ,Q,860.00,861.00,836.20,840.05,840.05,856.35,6685,190380,161191716.00,
500182,HEROMOTOCO  ,A ,Q,2588.00,2625.00,2586.30,2614.25,2614.25,2582.70,1591,9773,25530924.00,
500183,HIMACHAL FUT,B ,Q,19.05,19.05,18.00,18.25,18.25,18.80,2273,947463,17586451.00,
500184,HIMADRI CHEM,B ,Q,36.65,36.65,33.45,33.60,33.45,35.20,311,39287,1328269.00,
500185,HIND.CONSTN.,B ,Q,46.50,48.15,45.20,46.80,46.80,46.10,7246,1523504,71824715.00,
500186,HIND.OIL EXP,B ,Q,59.25,59.65,57.30,58.40,58.40,58.95,4811,380245,22307474.00,
500187,HSIL        ,T ,Q,270.00,271.80,261.45,262.20,262.20,268.30,359,8512,2266323.00,
500188,HINDUS.ZI   ,A ,Q,169.40,169.45,164.05,165.40,165.40,166.85,7086,176550,29221501.00,
500189,HINDUJA VENT,B ,Q,380.35,383.90,364.00,366.50,366.50,374.55,3511,60817,22784188.00,
500191,HMT LTD.    ,B ,Q,51.45,58.50,51.25,57.45,57.45,50.90,16758,1463656,81654465.00,
500192,PRAG BOSIMI ,T ,Q,4.00,4.00,3.90,3.96,3.96,4.10,12,2700,10741.00,
500193,HOTEL LEELA.,B ,Q,27.85,28.55,26.70,28.25,28.25,27.80,2205,282898,7882060.00,
500199,I.G.PETRO   ,T ,Q,56.55,60.00,56.55,59.00,59.00,59.30,152,11219,663784.00,
500201,IND.GLYCOLS ,B ,Q,139.00,141.00,136.90,138.30,138.30,139.25,1530,61296,8492824.00,
500202,IND.LEAS.DEV,T ,Q,7.42,8.00,7.42,8.00,8.00,7.80,4,101,750.00,
500206,MARGO FIN   ,T ,Q,4.19,4.19,4.19,4.19,4.19,4.41,6,506,2120.00,
500207,INDO RAMA   ,B ,Q,26.70,26.90,25.95,26.50,26.50,26.35,289,42992,1132204.00,
500209,INFOSYS LTD ,A ,Q,3255.55,3359.00,3255.55,3343.75,3343.75,3239.15,14915,98201,326918172.00,
500210,INGERSOLL   ,B ,Q,690.20,690.20,664.55,666.10,666.10,680.65,845,4840,3248312.00,
500211,INSILCO LTD.,T ,Q,14.60,15.00,14.25,14.35,14.25,15.00,204,44191,641054.00,
500212,INTEG.FIN.SE,T ,Q,15.66,15.66,15.66,15.66,15.66,14.92,2,150,2349.00,
500213,INTER.TRAVEL,B ,Q,260.00,261.05,247.10,249.65,247.10,258.10,217,4391,1114532.00,
500214,ION EXCHANGE,T ,Q,182.00,185.10,175.45,181.00,181.00,178.45,226,21712,3985115.00,
500215,AGRO TECH FO,B ,Q,591.15,599.70,586.10,589.40,594.90,591.75,136,1625,961853.00,
500219,JAIN IRRIG  ,A ,Q,128.40,132.25,128.40,131.75,131.75,127.35,24162,1466465,191532593.00,
500220,JASCH INDUST,B ,Q,12.99,13.25,12.90,13.25,13.25,12.05,21,4503,59663.00,
500222,JCT ELECTRON,T ,Q,0.80,0.81,0.75,0.76,0.75,0.78,254,43345,33895.00,
500223,JCT LTD     ,T ,Q,3.20,3.25,3.02,3.24,3.25,3.10,860,574789,1841019.00,
500227,JINDAL POLYF,B ,Q,270.00,275.60,268.70,269.40,269.40,268.70,2259,40625,11021472.00,
500228,JSWSL       ,A ,Q,1268.80,1274.55,1226.35,1232.90,1232.90,1270.70,6678,86710,107825774.00,XD
500231,UMANG DAIR  ,B ,Q,58.40,58.40,58.40,58.40,58.40,55.65,84,7724,451081.00,
500233,KAJARIA CER.,B ,Q,559.00,560.00,550.05,551.90,550.30,558.65,413,2982,1653097.00,
500234,KAKATIYA CEM,B ,Q,132.95,135.60,132.50,134.75,134.75,132.60,264,6446,865764.00,
500235,KALYANI STEL,B ,Q,103.60,103.60,101.00,101.50,101.25,102.00,564,28695,2934333.00,
500236,KANELIND    ,T ,Q,11.50,11.50,10.55,11.35,11.50,10.96,609,133226,1510486.00,
500238,WHIRLPOOL   ,B ,Q,333.00,337.00,324.10,328.95,331.00,332.65,391,3097,1016625.00,
500239,KG DENIM    ,B ,Q,19.80,19.90,19.00,19.05,19.05,19.30,231,45881,886778.00,
500240,KINETIC ENG.,B ,Q,49.00,50.50,48.15,48.50,48.50,49.85,427,10652,529669.00,
500241,KIRL.BROS.  ,B ,Q,306.00,314.00,293.00,295.30,295.30,305.60,921,15236,4601649.00,
500243,KIRL INDUS  ,B ,Q,410.00,410.00,385.00,392.10,394.00,380.45,47,728,285944.00,
500245,KIRL.FERROUS,T ,Q,40.75,42.45,39.75,41.25,41.10,40.75,684,182851,7534988.00,
500246,ENVAIN ELECT,B ,Q,18.00,18.00,16.10,16.20,16.20,17.85,18,412,7105.00,
500247,KOTAK MAH.BK,A ,Q,881.75,886.90,854.65,873.65,873.65,884.45,9906,140847,122063596.00,
500249,KSB PUMPS   ,B ,Q,552.00,564.05,549.00,555.85,555.85,551.25,487,2435,1351606.00,
500250,L.G.BALKRISH,B ,Q,500.00,507.90,478.65,484.55,484.55,493.90,1215,11696,5771691.00,
500251,TRENT LTD.  ,B ,Q,1250.25,1265.00,1247.00,1259.15,1264.00,1253.85,625,2087,2619570.00,
500252,LAKSHMI MACH,B ,Q,3947.35,3991.85,3900.00,3910.70,3910.70,3974.35,474,962,3780928.00,
500253,LIC HOUS.FIN,A ,Q,329.00,335.25,326.00,333.85,333.85,326.50,12603,498185,165246261.00,
500254,UTTAMVALUE  ,B ,Q,9.25,9.45,8.97,9.01,9.01,9.02,631,239061,2173450.00,
500255,LML LTD.    ,B ,Q,7.10,7.10,6.66,6.88,6.88,6.80,1198,94245,652485.00,
500256,LOK.HOUS&CON,B ,Q,17.60,17.70,16.80,16.95,16.95,17.45,924,549626,9399332.00,
500257,LUPIN LTD.  ,A ,Q,1090.00,1092.00,1073.20,1077.75,1077.75,1087.85,3779,49342,53289319.00,
500259,LYKA LABS   ,B ,Q,19.10,19.40,18.30,18.35,18.35,19.25,284,37543,693296.00,
500260,RAMCOCEM    ,A ,Q,305.50,308.00,296.25,297.70,296.40,303.60,1415,27554,8285558.00,
500264,MAFATLAL IND,B ,Q,173.60,178.00,160.30,170.70,170.10,163.95,672,16244,2770019.00,
500265,MAH.SEAMLESS,B ,Q,323.75,334.80,322.80,333.45,333.45,320.60,823,13585,4486141.00,
500266,MAH.SCOOTER ,B ,Q,670.10,675.00,661.25,662.05,662.05,683.05,115,567,377939.00,
500267,MAJESTIC AUT,T ,Q,68.85,68.95,66.15,67.00,66.50,67.90,84,16113,1085436.00,
500268,MANALI PETRO,B ,Q,13.40,13.85,13.25,13.32,13.32,12.99,2900,623986,8414819.00,
500271,MAX INDIA   ,A ,Q,294.70,309.50,294.70,307.90,307.90,294.25,6150,149149,45421590.00,
500277,MID INDIA IN,T ,Q,0.90,0.90,0.86,0.90,0.90,0.90,6,1600,1436.00,
500279,MIRC ELECT  ,B ,Q,7.20,7.42,6.79,6.82,6.82,7.14,373,90420,621249.00,
500280,CENTURY ENKA,B ,Q,181.50,188.00,181.50,186.10,186.10,184.75,890,20354,3779118.00,
500284,LORDS CHLORO,T ,Q,23.35,23.35,23.35,23.35,23.35,22.25,2,1,23.00,
500285,SPICEJET LTD,B ,Q,19.80,20.80,19.55,20.30,20.30,19.75,19285,11549619,234732934.00,
500288,MOREPEN LAB.,B ,Q,5.22,5.50,5.08,5.48,5.48,5.25,394,230652,1231244.00,
500290,MRF LTD.    ,A ,Q,23794.45,23840.00,23502.00,23595.95,23575.00,23771.20,361,312,7376063.00,
500292,HEIDEL CEM  ,B ,Q,64.00,64.90,63.20,63.80,64.00,64.45,1127,71069,4542323.00,
500294,NCC         ,B ,Q,78.25,79.05,76.45,76.90,76.90,77.70,3622,261422,20306268.00,
500295,SSLT        ,A ,Q,305.00,310.20,304.55,307.35,307.35,305.15,8373,587802,180295919.00,
500296,NAHAR SPG.  ,T ,Q,156.60,162.90,156.60,158.40,159.95,161.90,339,12893,2060471.00,
500298,NAT.PEROXIDE,B ,Q,630.80,650.00,630.80,639.85,639.85,633.20,221,2238,1434188.00,
500300,GRASIM IND. ,A ,Q,3390.15,3413.40,3350.00,3361.70,3358.00,3387.50,900,3631,12272321.00,
500301,NEPC INDIA  ,T ,Q,5.15,5.20,5.08,5.13,5.10,5.12,116,37132,190339.00,
500302,PEL         ,A ,Q,699.55,722.70,692.15,701.90,701.90,694.10,2290,18504,13049484.00,
500303,ADI BIR NUVO,A ,Q,1398.95,1438.00,1394.00,1429.65,1429.65,1397.65,2131,19849,28195131.00,
500304,NIIT LTD.   ,T ,Q,55.40,55.85,54.05,54.65,54.65,55.10,590,67907,3729243.00,
500306,JAYKAY      ,B ,Q,3.13,3.27,3.08,3.19,3.13,3.12,137,15688,49592.00,
500307,NIRLON      ,B ,Q,117.00,117.50,114.10,115.05,115.05,115.80,553,36088,4176859.00,
500312,ONGC CORPN  ,A ,Q,425.00,425.70,414.00,415.15,415.15,421.90,10122,416794,173793004.00,
500313,OIL COUNTRY ,B ,Q,66.00,69.40,64.55,67.55,67.55,65.20,3220,262383,17713155.00,
500314,ORIENT HOTEL,B ,Q,26.35,26.35,25.45,26.10,26.25,25.10,398,146954,3834728.00,
500315,ORINTAL BANK,A ,Q,322.00,324.25,317.00,318.65,318.65,321.85,1939,63021,20150396.00,
500317,OSWAL AGRO. ,B ,Q,16.95,17.30,16.55,16.60,16.60,16.90,275,34005,568673.00,
500318,OSWAL SPG(P),T ,Q,2.25,2.25,2.05,2.18,2.18,2.15,85,11434,23704.00,
500319,INDIAN SUCRO,T ,Q,13.68,13.68,12.51,13.20,13.20,13.03,34,4000,52951.00,
500322,PANYAM CEMEN,T ,Q,41.35,41.35,37.60,39.60,39.60,39.55,19,891,35580.00,
500325,RELIANCE    ,A ,Q,1034.90,1037.00,1020.55,1026.40,1026.40,1031.95,18619,306674,314876233.00,
500327,PEACOCK IND.,T ,Q,8.00,8.30,7.90,8.08,8.20,8.02,126,13572,109909.00,
500329,PENTAMED.G  ,B ,Q,1.10,1.10,1.03,1.08,1.09,1.08,1408,105454,110807.00,
500330,RAYMOND     ,B ,Q,445.55,456.95,441.05,444.65,444.65,442.25,5742,194319,87125713.00,
500331,PIDILITE    ,A ,Q,334.25,336.60,329.00,331.15,331.15,333.25,1046,19597,6493046.00,
500333,PIX TRANS   ,B ,Q,57.25,58.70,54.55,56.10,56.10,55.50,293,26523,1515052.00,
500335,BIRLA CORPN.,B ,Q,418.15,418.15,403.65,406.30,406.05,418.30,70,565,230807.00,
500336,SURYA ROSHNI,B ,Q,112.90,114.00,110.50,112.45,112.45,110.15,1044,31800,3576324.00,
500337,PRIME SECUR.,T ,Q,8.50,8.89,8.46,8.47,8.70,8.90,47,9057,77233.00,
500338,PRISM CEMENT,T ,Q,72.00,73.75,72.00,72.55,72.00,73.00,462,39815,2891364.00,
500339,RAIN        ,B ,Q,43.40,43.90,42.50,43.75,43.75,43.00,1215,97774,4250089.00,
500343,PUDUMJEE    ,B ,Q,16.40,16.55,16.40,16.50,16.50,16.45,24,8057,132333.00,
500346,PUN.COMMUNI.,T ,Q,100.00,100.00,93.10,96.20,96.00,96.85,52,1493,143926.00,
500350,RSWM  LTD   ,B ,Q,224.00,224.45,218.00,219.25,219.25,221.75,1078,36766,8138883.00,
500354,RAJSH.SUGAR ,B ,Q,34.30,34.30,33.00,33.00,33.00,33.40,43,1503,50186.00,
500355,RALLIS INDIA,B ,Q,230.00,230.00,218.90,220.00,220.00,222.95,1010,31905,7103441.00,
500356,RAMANEWS    ,B ,Q,7.81,8.25,7.81,7.90,7.90,8.00,122,14380,114719.00,
500357,RAMA PAPER  ,T ,Q,7.18,7.18,7.18,7.18,7.18,6.84,16,1160,8328.00,
500358,RAMA PETRO  ,B ,Q,5.70,5.70,5.70,5.70,5.70,6.00,4,500,2850.00,
500359,RANBAXY LAB.,A ,Q,533.35,549.70,531.80,543.15,543.15,534.00,4616,139491,75240453.00,
500360,RAPICUT CARB,B ,Q,47.80,49.00,46.00,46.95,46.80,47.40,84,4871,230798.00,
500365,RMGALLOY    ,B ,Q,5.67,5.67,5.40,5.67,5.67,5.40,52,11720,64874.00,
500366,ROLTA (I)   ,B ,Q,118.05,121.80,118.05,119.75,119.75,117.60,12151,761129,91350866.00,
500367,RUBFILA INT.,B ,Q,29.90,30.00,23.75,28.80,29.00,29.35,220,24566,713647.00,
500368,RUCHI SOYA  ,B ,Q,47.90,48.05,46.15,46.60,46.60,47.40,969,70531,3332555.00,
500370,SALORA INT. ,T ,Q,43.10,43.10,43.10,43.10,43.10,41.05,27,1786,76976.00,
500371,SAMTEL IND. ,T ,Q,3.95,3.95,3.95,3.95,3.95,4.15,2,30,118.00,
500372,SAMTEL COL  ,T ,Q,2.68,2.90,2.68,2.83,2.82,2.80,57,15676,44893.00,
500378,JINDAL SAW  ,B ,Q,83.10,83.70,81.00,81.80,81.80,82.80,3005,144537,11910246.00,
500380,JK LAKSHMI  ,B ,Q,236.00,246.70,235.00,241.95,241.95,234.75,2724,81395,19744969.00,
500387,SHREE CEMENT,A ,Q,7275.00,7394.80,7275.00,7325.40,7340.00,7276.00,149,290,2125256.00,
500390,REL INFRA   ,A ,Q,795.70,807.45,790.15,799.65,799.65,790.80,15318,388195,310746186.00,
500399,STEELCO GUJ.,B ,Q,5.74,5.74,5.31,5.53,5.60,5.47,94,13924,77951.00,
500400,TATA POWER  ,A ,Q,110.00,111.45,109.50,111.05,111.05,107.20,11686,1157741,128049046.00,
500402,SPMLINFRA   ,T ,Q,60.00,63.00,59.55,62.20,61.05,60.55,70,3400,207237.00,
500403,SUNDARAM FAS,B ,Q,107.00,110.80,107.00,108.00,108.00,104.90,2801,99299,10806030.00,
500404,SUNFLAG IRON,B ,Q,33.00,33.00,30.10,30.35,30.35,31.80,1452,143113,4431948.00,
500405,SUPREME PET*,B ,Q,87.50,89.40,83.70,84.70,84.70,86.50,1782,63809,5446699.00,
500407,SWARAJ ENGIN,B ,Q,989.70,999.00,975.00,983.35,983.35,977.30,720,4887,4823946.00,
500408,TATA ELXSI  ,B ,Q,628.85,646.80,625.00,634.65,634.65,624.95,10858,262137,166907680.00,
500410,ACC LTD     ,A ,Q,1451.95,1465.60,1444.55,1450.35,1450.35,1452.40,1785,17544,25495704.00,
500411,THERMAX     ,A ,Q,956.00,974.90,956.00,964.35,964.35,955.55,204,1413,1360979.00,
500412,THIRUMALAI  ,B ,Q,100.00,101.00,99.00,99.15,99.15,99.55,422,14820,1479139.00,
500413,THOMAS COOK ,B ,Q,125.00,126.00,118.50,119.95,119.95,123.25,2022,50548,6182755.00,
500414,TIMEX GROUP ,B ,Q,17.85,17.85,16.40,17.05,17.05,17.05,527,96018,1648760.00,
500418,TOKYO PLAST ,B ,Q,16.50,18.00,16.45,16.80,16.80,16.90,13,1200,20695.00,
500420,TORRENT PHAR,B ,Q,698.50,700.95,690.00,694.35,694.35,696.40,453,9017,6263040.00,
500422,TRANSCHEM   ,B ,Q,26.20,27.25,25.35,25.35,25.35,26.60,63,8330,219617.00,
500425,AMBUJA CEME ,A ,Q,223.70,226.30,221.50,223.75,223.60,223.70,3263,83596,18736907.00,
500426,UTLINDS     ,T ,Q,7.69,7.69,7.69,7.69,7.69,7.33,4,100,769.00,
500429,UNIPHOS ENT.,B ,Q,32.00,32.25,31.00,31.40,31.40,32.25,45,3702,117240.00,
500439,VARD HOLDNG ,B ,Q,730.00,734.85,730.00,734.85,734.85,710.00,10,69,50437.00,
500440,HINDALCO    ,A ,Q,173.50,175.75,171.80,174.05,174.05,173.05,10989,922705,160208612.00,
500444,WEST COAST  ,B ,Q,64.00,64.00,62.00,62.20,62.20,62.85,833,43015,2707368.00,
500449,HIND.ORG.CHM,B ,Q,20.65,21.60,20.60,21.60,21.60,20.60,436,81946,1759886.00,
500450,MPIL CORP L ,B ,Q,81.50,81.50,81.50,81.50,81.50,77.65,8,99,8068.00,
500456,PAS.ACRYLON ,B ,Q,5.00,5.76,5.00,5.67,5.76,5.24,118,31860,177494.00,
