SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500039,BANCO PROD. ,B ,Q,122.00,130.35,122.00,128.15,128.15,121.45,2029,55605,7095273.00,
500040,CENTURY TEXT,A ,Q,549.45,563.90,543.30,560.05,560.05,547.15,5874,105942,58865466.00,
500041,BANNARI AMAN,B ,Q,999.00,1019.00,975.00,996.00,996.00,996.00,32,324,324619.00,
500042,BASF INDIA  ,B ,Q,838.00,855.25,832.00,835.20,835.20,830.25,1107,22969,19336948.00,
500043,BATA INDIA  ,A ,Q,1250.00,1290.00,1235.00,1249.75,1249.75,1244.00,2345,18602,23428897.00,
500046,BEST&CROMPT.,T ,Q,6.00,6.18,5.64,6.00,6.00,5.93,33,2876,17308.00,
500048,BEML LTD    ,T ,Q,615.10,670.00,615.10,663.40,665.00,647.45,2514,67344,41958123.00,
500049,BHARAT ELECT,A ,Q,1830.00,1872.00,1802.35,1856.25,1856.25,1796.20,2283,12328,22685357.00,
500052,BHANSALI ENG,B ,Q,19.70,20.30,18.65,19.95,20.30,19.45,59,8676,168119.00,
500055,BHUSH STEEL ,A ,Q,398.80,399.45,393.55,398.40,398.00,393.65,817,64351,25529991.00,
500057,ABCIL       ,B ,Q,205.00,205.70,200.00,202.45,202.45,198.20,425,7721,1568437.00,
500058,BIHAR SPONGE,T ,Q,4.03,4.20,3.96,4.10,4.10,4.10,26,86147,353254.00,
500059,BINANI IND. ,B ,Q,122.00,132.00,120.95,121.10,121.10,127.30,1508,144638,17775017.00,
500060,BIRLA ERIC. ,T ,Q,61.00,61.95,60.60,61.95,61.95,59.00,179,12513,773041.00,
500067,BLUE STAR   ,B ,Q,283.10,291.00,283.10,285.95,285.95,283.70,558,4119,1181704.00,
500068,DISA INDIA  ,B ,Q,3699.00,3699.00,3595.00,3595.00,3595.00,3589.00,6,3,10889.00,
500069,BNK CAPITAL ,B ,Q,25.10,25.10,23.70,23.85,23.70,25.10,78,4247,103234.00,
500074,BPL LTD.    ,B ,Q,16.60,17.35,16.60,16.75,17.00,16.75,161,7258,122396.00,
500078,CAMPH.& ALL ,B ,Q,292.05,304.00,251.00,290.75,288.50,291.55,225,9709,2864019.00,
500083,CENTURY EXT ,T ,Q,1.80,1.80,1.75,1.76,1.75,1.79,20,6230,10962.00,
500084,CESC LTD.   ,A ,Q,650.00,659.00,616.00,631.40,631.40,643.15,5299,74696,47561111.00,
500085,CHAMBAL FERT,B ,Q,53.45,56.45,53.45,55.75,55.75,52.95,2778,222884,12272907.00,
500086,EXIDE IND.  ,A ,Q,147.50,152.65,146.50,152.35,152.35,146.80,5450,194789,29140487.00,
500087,CIPLA LTD.  ,A ,Q,434.25,435.40,427.55,432.95,432.95,432.65,3616,102082,43989169.00,
500089,DIC INDIA   ,B ,Q,436.00,452.75,436.00,449.10,452.75,435.65,102,539,240963.00,
500092,CRISIL LTD  ,A ,Q,1851.00,1851.00,1750.00,1768.95,1768.95,1834.35,1214,3410,6092017.00,
500093,CROMPT.GREAV,A ,Q,178.50,185.25,176.70,184.20,184.20,176.85,11588,556257,100950403.00,
500095,WYETH LTD.  ,B ,Q,918.00,928.90,910.10,917.90,917.90,916.35,200,1945,1784698.00,
500096,DABUR (I)   ,A ,Q,191.00,195.05,191.00,194.80,194.80,190.60,2990,511708,98870779.00,
500097,DALMIASUG   ,B ,Q,22.30,23.90,22.30,23.75,23.75,23.00,58,15980,368120.00,
500101,ARVIND Ltd  ,B ,Q,215.00,225.00,214.20,222.35,224.55,212.70,8816,306699,67105202.00,
500102,BALARPUR IND,B ,Q,16.30,16.45,16.15,16.25,16.20,16.05,1128,432287,7044342.00,
500103,BHEL        ,A ,Q,229.00,236.80,226.20,234.45,234.45,226.35,14729,702814,162614097.00,
500104,HIND.PETRO  ,A ,Q,393.00,402.50,388.35,400.05,400.05,386.20,5069,119099,47084538.00,
500106,IFCI LTD    ,A ,Q,36.00,37.20,35.40,36.90,36.90,35.65,5975,1707508,62017567.00,
500108,MAHA.TELE   ,B ,Q,31.70,32.60,31.65,32.15,32.15,31.45,4990,1038561,33273983.00,
500109,MRPL        ,A ,Q,67.00,68.70,66.15,66.55,66.55,66.50,1768,131693,8827621.00,
500110,CHENNAI PET.,B ,Q,87.00,89.00,87.00,87.90,87.90,86.25,1120,47368,4161197.00,
500111,REL.CAP.    ,A ,Q,568.00,588.00,561.80,584.30,584.30,561.20,33072,938871,539555345.00,
500112,STATE BANK  ,A ,Q,2427.90,2522.20,2427.90,2516.20,2516.20,2412.10,30739,293403,727024381.00,
500113,STEEL AUTH. ,A ,Q,83.80,85.00,82.75,84.85,84.85,83.45,6870,641363,54075411.00,
500114,TITAN       ,A ,Q,322.00,328.95,320.80,327.65,327.65,321.75,6178,158779,51678773.00,XD
500116,IDBI BANK L ,A ,Q,90.65,93.30,90.25,93.05,93.05,89.95,8245,667866,61440700.00,
500117,DCW LTD.    ,B ,Q,23.25,24.25,23.20,24.10,24.20,22.75,2633,421988,10056785.00,
500119,DHAMPUR SUGA,B ,Q,56.90,57.30,55.60,56.90,56.90,55.90,678,53172,2999753.00,
500120,DIAMINES&CHM,B ,Q,32.00,34.80,31.50,31.55,31.50,31.50,31,2721,85881.00,
500123,ELANTAS     ,B ,Q,724.95,725.00,700.00,703.05,703.05,711.10,195,3356,2378111.00,
500124,DR.REDDY'S  ,A ,Q,2694.00,2696.40,2610.00,2640.70,2640.70,2693.55,4646,22995,60720356.00,
500125,E.I.D.PAR   ,B ,Q,198.00,200.95,197.90,199.80,199.80,199.10,1775,18202,3629013.00,
500126,MERCK LTD   ,B ,Q,700.00,732.70,700.00,728.50,728.50,696.55,831,5956,4299744.00,
500128,ELEC.CASTING,B ,Q,30.20,30.50,29.60,30.35,30.35,29.50,1132,117036,3524651.00,
500132,EMPEE SUGARS,T ,Q,6.41,6.70,6.40,6.42,6.69,6.69,18,4400,28479.00,
500133,ESAB INDIA  ,T ,Q,633.00,637.00,625.00,633.00,633.00,607.45,25,55,34903.00,
500134,ESSAR OIL   ,A ,Q,106.10,107.60,105.60,105.95,105.95,106.15,1442,84591,9003796.00,
500135,ESSEL PROP  ,B ,Q,96.15,103.40,96.00,103.00,103.40,96.10,1296,33807,3377833.00,
500136,ESTER INDUS.,T ,Q,19.50,20.25,19.50,19.70,19.65,19.95,26,3650,71848.00,
500139,FEDDER.LLYOD,B ,Q,72.10,76.00,72.05,75.15,75.10,70.95,928,40892,3034664.00,
500141,FERRO ALLOYS,B ,Q,9.00,9.00,8.10,8.26,8.26,8.28,189,27556,229900.00,
500142,FGP LTD.    ,T ,Q,3.17,3.17,3.00,3.15,3.17,3.02,12,1020,3170.00,
500144,FINOL. CABLE,B ,Q,197.00,199.40,194.00,195.85,195.85,194.60,1595,51382,10097264.00,
500145,FIRST LEASIN,Z ,Q,13.45,13.75,12.60,13.60,13.60,13.25,62,16035,211288.00,
500147,CMI FPE     ,B ,Q,520.00,527.80,501.50,512.75,510.05,510.00,28,792,410742.00,
500148,UFLEX LTD   ,B ,Q,121.60,123.50,119.50,121.15,121.15,119.75,1361,47035,5711134.00,
500150,FOSECO INDIA,B ,Q,671.00,687.95,671.00,679.30,680.00,673.80,48,227,154298.00,
500151,GOLDEN TOB  ,B ,Q,23.00,23.00,22.15,22.70,23.00,23.00,54,1764,39966.00,
500153,GANESH BENZO,B ,Q,5.90,5.90,5.90,5.90,5.90,5.90,4,900,5310.00,
500155,GARDEN SILK ,B ,Q,44.40,45.40,43.85,45.00,45.30,43.95,309,14510,649674.00,
500159,METROGLOBL  ,B ,Q,49.05,55.00,49.05,55.00,55.00,51.00,16,42,2182.00,
500160,GTL LTD.    ,B ,Q,21.30,22.40,21.30,22.20,22.20,21.40,492,42596,939900.00,
500162,PARRYSUGR   ,T ,Q,23.25,24.95,23.20,23.50,23.20,24.40,14,151,3531.00,
500163,GODFREY PH  ,B ,Q,2657.00,2673.90,2617.20,2624.25,2630.00,2670.70,251,851,2244724.00,
500164,GODREJ IND  ,A ,Q,329.00,335.00,324.05,330.10,330.10,327.20,3448,83160,27416195.00,
500165,KANSAI NERO ,B ,Q,1554.00,1554.00,1535.00,1539.90,1536.00,1528.00,46,36,55461.00,
500166,GOODRICKE   ,B ,Q,171.35,178.50,169.30,174.20,174.20,171.00,1039,32570,5662077.00,
500168,GOODYEAR (I),B ,Q,512.25,524.00,508.00,513.75,514.50,511.10,234,9442,4864683.00,
500170,GTN INDUS   ,T ,Q,14.00,14.00,13.25,14.00,14.00,13.35,17,1603,22368.00,
500171,GHCL LTD    ,B ,Q,51.10,53.45,51.10,52.60,52.60,49.90,1021,48221,2529297.00,
500173,GUJ.FLOURO  ,B ,Q,478.00,488.40,477.55,485.80,488.00,475.20,504,5290,2574055.00,
500174,GUJ.LEASE   ,T ,Q,2.45,2.45,2.45,2.45,2.45,2.55,6,1800,4410.00,
500179,HCL INFOSYS ,B ,Q,60.00,62.75,59.75,62.30,62.30,59.00,5544,479705,29550200.00,
500180,HDFC BANK   ,A ,Q,820.10,828.75,817.00,826.75,824.25,816.45,5658,87808,72245822.00,
500182,HEROMOTOCO  ,A ,Q,2466.10,2487.55,2394.15,2409.15,2409.15,2452.25,3597,21055,51096855.00,
500183,HIMACHAL FUT,B ,Q,15.00,15.45,14.55,15.15,15.15,14.90,2480,848861,12752747.00,
500184,HIMADRI CHEM,B ,Q,26.90,27.90,26.75,27.45,27.45,27.55,172,11062,300609.00,
500185,HIND.CONSTN.,B ,Q,38.05,39.85,36.55,37.90,37.90,38.40,6986,1138249,43143595.00,
500186,HIND.OIL EXP,B ,Q,51.20,52.90,50.75,52.50,52.50,50.70,4158,315614,16359554.00,
500187,HSIL        ,T ,Q,231.00,242.00,230.25,237.75,237.50,231.65,333,8898,2105824.00,
500188,HINDUS.ZI   ,A ,Q,161.50,165.50,161.50,163.65,163.65,161.50,9918,317206,52026084.00,
500189,HINDUJA VENT,B ,Q,338.00,341.10,330.00,334.50,334.50,328.20,1415,18000,6026536.00,
500191,HMT LTD.    ,B ,Q,44.50,45.30,43.75,44.85,44.85,43.75,1806,103111,4597577.00,
500192,PRAG BOSIMI ,T ,Q,3.48,3.60,3.47,3.60,3.60,3.65,12,408,1417.00,
500193,HOTEL LEELA.,B ,Q,23.90,24.95,23.90,24.95,24.95,23.80,1151,209592,5203595.00,
500199,I.G.PETRO   ,T ,Q,56.40,56.50,55.00,56.50,56.50,53.85,106,14259,802284.00,
500201,IND.GLYCOLS ,B ,Q,118.80,121.45,117.65,119.45,119.80,116.95,1477,33542,4019089.00,
500202,IND.LEAS.DEV,T ,Q,6.21,6.21,6.21,6.21,6.21,6.53,2,200,1242.00,
500206,MARGO FIN   ,T ,Q,3.90,3.90,3.90,3.90,3.90,4.10,2,1,3.00,
500207,INDO RAMA   ,B ,Q,24.00,24.15,23.30,23.95,24.00,23.25,92,7717,183584.00,
500209,INFOSYS LTD ,A ,Q,3250.00,3258.95,3218.00,3225.45,3225.45,3227.00,5590,51299,165733627.00,
500210,INGERSOLL   ,B ,Q,614.00,615.00,595.55,602.40,602.40,599.85,691,3213,1944582.00,
500211,INSILCO LTD.,T ,Q,14.00,14.00,13.00,13.35,13.35,13.55,82,24533,327163.00,
500212,INTEG.FIN.SE,T ,Q,14.86,14.86,14.86,14.86,14.86,15.62,2,17,252.00,
500213,INTER.TRAVEL,B ,Q,225.00,236.00,223.15,231.35,232.00,220.70,253,5841,1336347.00,
500214,ION EXCHANGE,T ,Q,161.80,163.40,157.25,162.20,162.00,157.30,51,1225,197246.00,
500215,AGRO TECH FO,B ,Q,585.00,595.00,585.00,588.00,587.15,580.35,484,3830,2261915.00,
500219,JAIN IRRIG  ,A ,Q,105.50,108.30,103.80,106.00,106.00,103.75,15056,1113681,118252366.00,
500220,JASCH INDUST,B ,Q,11.25,11.30,10.35,10.36,10.36,11.35,12,869,9772.00,
500222,JCT ELECTRON,T ,Q,0.66,0.69,0.63,0.69,0.69,0.66,103,6748,4348.00,
500223,JCT LTD     ,T ,Q,2.84,2.84,2.60,2.71,2.75,2.71,260,63289,168797.00,
500227,JINDAL POLYF,B ,Q,227.10,242.85,226.90,237.30,237.30,225.65,4323,91398,21657408.00,
500228,JSWSL       ,A ,Q,1155.00,1185.80,1155.00,1179.55,1179.55,1150.25,5456,47723,55898751.00,
500231,UMANG DAIR  ,B ,Q,56.00,56.70,54.40,55.60,56.20,55.05,157,12701,702028.00,
500233,KAJARIA CER.,B ,Q,530.45,537.00,525.00,527.70,530.00,527.15,143,1723,910840.00,
500234,KAKATIYA CEM,B ,Q,117.95,118.75,114.30,117.90,118.75,114.35,90,1529,177138.00,
500235,KALYANI STEL,B ,Q,93.00,94.70,92.50,94.20,94.20,92.30,587,38834,3645493.00,
500236,KANELIND    ,T ,Q,11.30,11.30,10.24,10.48,10.24,10.77,120,30520,315922.00,
500238,WHIRLPOOL   ,B ,Q,319.70,324.80,313.90,318.55,318.10,318.85,121,1003,320046.00,
500239,KG DENIM    ,B ,Q,18.95,18.95,17.40,17.60,17.60,18.10,82,15952,282519.00,
500240,KINETIC ENG.,B ,Q,51.00,51.00,45.50,47.90,46.95,46.95,129,8044,378538.00,
500241,KIRL.BROS.  ,B ,Q,268.00,276.85,268.00,272.25,275.00,271.10,325,2253,609134.00,
500243,KIRL INDUS  ,B ,Q,376.30,397.95,376.30,394.00,394.00,372.00,30,242,93049.00,
500245,KIRL.FERROUS,T ,Q,37.30,37.40,35.00,36.55,36.85,36.70,171,20138,733542.00,
500246,ENVAIN ELECT,B ,Q,15.30,16.00,15.30,16.00,16.00,16.90,4,13,206.00,
500247,KOTAK MAH.BK,A ,Q,862.55,874.25,855.30,871.40,871.40,854.95,6629,90364,78065496.00,
500249,KSB PUMPS   ,B ,Q,515.10,522.40,510.00,517.65,517.65,516.85,165,624,323518.00,
500250,L.G.BALKRISH,B ,Q,430.00,448.90,418.10,445.60,445.60,425.40,775,7067,3070100.00,
500251,TRENT LTD.  ,B ,Q,1215.00,1220.00,1180.00,1187.50,1191.00,1199.40,822,2933,3506618.00,
500252,LAKSHMI MACH,B ,Q,3918.70,3961.70,3874.70,3896.75,3901.00,3879.30,705,1175,4608243.00,
500253,LIC HOUS.FIN,A ,Q,319.10,322.00,312.80,320.80,320.80,317.50,13551,315360,100524979.00,
500254,UTTAMVALUE  ,B ,Q,8.01,8.25,7.90,7.97,7.97,7.84,248,53674,430762.00,
500255,LML LTD.    ,B ,Q,6.45,6.45,6.05,6.13,6.13,6.16,235,41198,256119.00,
500256,LOK.HOUS&CON,B ,Q,15.00,15.65,14.75,14.85,14.85,14.90,798,241832,3651904.00,
500257,LUPIN LTD.  ,A ,Q,1060.00,1063.00,1046.20,1055.80,1055.80,1058.45,2454,25183,26587500.00,
500259,LYKA LABS   ,B ,Q,15.10,15.80,15.10,15.80,15.80,15.05,109,15424,240302.00,
500260,RAMCOCEM    ,A ,Q,280.00,287.00,278.50,284.05,284.05,279.20,1316,18610,5279682.00,
500264,MAFATLAL IND,B ,Q,151.00,160.00,147.05,155.40,155.40,145.65,635,10748,1642792.00,
500265,MAH.SEAMLESS,B ,Q,302.00,306.00,299.25,300.85,300.00,297.70,243,3362,1010952.00,
500266,MAH.SCOOTER ,B ,Q,634.10,656.90,630.00,653.95,655.00,633.90,334,5021,3273691.00,
500267,MAJESTIC AUT,T ,Q,58.25,59.90,57.00,59.00,59.00,59.45,51,987,57712.00,
500268,MANALI PETRO,B ,Q,11.84,11.84,11.30,11.70,11.70,11.32,1509,177707,2051786.00,
500271,MAX INDIA   ,A ,Q,304.50,310.00,302.00,304.70,304.70,303.95,2541,69610,21300617.00,
500277,MID INDIA IN,T ,Q,0.88,0.88,0.80,0.80,0.80,0.84,6,752,641.00,
500279,MIRC ELECT  ,B ,Q,6.50,6.62,6.32,6.51,6.59,6.48,278,36557,237410.00,
500280,CENTURY ENKA,B ,Q,165.75,168.45,163.65,166.50,166.50,164.85,401,15185,2511430.00,
500284,LORDS CHLORO,T ,Q,29.45,29.45,28.00,28.00,28.00,28.05,4,11,309.00,
500285,SPICEJET LTD,B ,Q,17.80,18.20,17.65,17.95,17.95,17.50,5329,3415818,61337896.00,
500288,MOREPEN LAB.,B ,Q,4.79,4.79,4.55,4.62,4.60,4.59,207,80011,371795.00,
500290,MRF LTD.    ,A ,Q,21700.00,22005.00,21661.15,21927.75,21875.25,21508.05,948,1135,24856322.00,
500292,HEIDEL CEM  ,B ,Q,61.00,62.40,61.00,61.95,61.95,60.80,341,22711,1405304.00,
500294,NCC         ,B ,Q,71.95,74.75,71.75,74.15,74.15,70.80,4287,327649,24096681.00,
500295,SSLT        ,A ,Q,291.00,291.00,281.20,288.10,288.10,289.90,16109,835036,238814892.00,
500296,NAHAR SPG.  ,T ,Q,142.90,143.50,133.15,140.35,141.00,139.10,217,8209,1151303.00,
500298,NAT.PEROXIDE,B ,Q,569.00,587.50,569.00,576.25,576.25,571.10,183,3926,2270543.00,
500300,GRASIM IND. ,A ,Q,3220.00,3250.00,3190.05,3226.65,3220.20,3210.00,965,4385,14145584.00,
500301,NEPC INDIA  ,T ,Q,4.55,4.55,4.26,4.26,4.26,4.48,81,19883,85100.00,
500302,PEL         ,A ,Q,652.95,652.95,630.00,631.35,631.35,699.80,2702,31290,20050422.00,XD
500303,ADI BIR NUVO,A ,Q,1360.10,1396.00,1358.80,1389.15,1389.15,1357.95,2263,15830,21919587.00,
500304,NIIT LTD.   ,T ,Q,46.00,48.10,46.00,48.10,48.10,45.85,605,89607,4278988.00,
500306,JAYKAY      ,B ,Q,3.09,3.10,2.96,3.00,3.09,3.06,39,6347,19429.00,
500307,NIRLON      ,B ,Q,110.10,119.20,110.10,115.95,115.95,110.60,1046,64957,7523725.00,
500310,NOVAPAN IND.,B ,Q,34.35,38.00,34.35,38.00,38.00,37.00,6,160,5865.00,
500312,ONGC CORPN  ,A ,Q,405.00,413.95,404.65,412.50,412.50,402.30,14900,479680,196533389.00,
500313,OIL COUNTRY ,B ,Q,56.50,57.90,55.40,56.65,56.75,55.55,296,21758,1232785.00,
500314,ORIENT HOTEL,B ,Q,23.00,24.00,23.00,23.50,23.50,23.25,40,4154,97054.00,
500315,ORINTAL BANK,A ,Q,285.75,292.10,281.35,288.10,288.10,283.95,6782,202070,58051168.00,
500317,OSWAL AGRO. ,B ,Q,14.95,14.95,14.05,14.30,14.35,14.15,225,17767,254202.00,
500318,OSWAL SPG(P),T ,Q,2.23,2.23,2.22,2.22,2.22,2.24,50,25,55.00,
500322,PANYAM CEMEN,T ,Q,38.00,38.00,37.05,37.05,37.05,37.45,16,600,22521.00,
500325,RELIANCE    ,A ,Q,967.60,979.90,963.00,972.20,972.20,961.85,18163,313436,304281102.00,
500327,PEACOCK IND.,T ,Q,7.70,7.70,7.26,7.54,7.50,7.36,102,5338,39670.00,
500329,PENTAMED.G  ,B ,Q,0.93,0.97,0.93,0.94,0.97,0.93,509,25594,24197.00,
500330,RAYMOND     ,B ,Q,395.70,407.25,394.75,403.05,403.05,393.35,3598,58437,23434253.00,
500331,PIDILITE    ,A ,Q,328.10,332.50,328.10,330.60,330.35,329.30,312,4270,1412259.00,
500333,PIX TRANS   ,B ,Q,46.55,48.00,46.35,46.50,47.00,46.10,189,21836,1026345.00,
500335,BIRLA CORPN.,B ,Q,378.00,398.00,378.00,390.45,390.45,374.35,72,1310,503863.00,
500336,SURYA ROSHNI,B ,Q,100.85,102.95,100.35,101.30,100.50,100.25,845,33992,3454672.00,
500337,PRIME SECUR.,T ,Q,7.15,7.20,6.70,7.20,7.20,6.91,14,15249,108383.00,
500338,PRISM CEMENT,T ,Q,66.00,71.40,66.00,71.40,71.40,68.00,310,38374,2706408.00,
500339,RAIN        ,B ,Q,39.50,40.65,38.60,39.45,39.50,39.00,620,49146,1948529.00,
500343,PUDUMJEE    ,B ,Q,15.80,15.80,14.75,15.00,15.00,15.40,26,2430,36448.00,
500346,PUN.COMMUNI.,T ,Q,86.55,91.95,86.50,87.75,87.50,89.90,29,258,22651.00,
500350,RSWM  LTD   ,B ,Q,197.00,200.40,194.35,199.20,200.00,193.70,820,14783,2920389.00,
500354,RAJSH.SUGAR ,B ,Q,31.00,32.95,31.00,32.95,32.95,31.40,62,8491,279303.00,
500355,RALLIS INDIA,B ,Q,209.50,213.15,207.00,208.50,208.50,208.20,2252,51316,10774376.00,
500356,RAMANEWS    ,B ,Q,7.07,7.40,7.07,7.37,7.40,7.25,56,6540,47360.00,
500357,RAMA PAPER  ,T ,Q,7.45,7.45,7.20,7.20,7.20,7.45,10,1650,12180.00,
500359,RANBAXY LAB.,A ,Q,551.15,561.55,551.15,554.20,554.20,551.75,4481,87449,48482243.00,
500360,RAPICUT CARB,B ,Q,42.40,44.45,42.20,44.45,44.45,44.45,61,3968,171718.00,
500365,RMGALLOY    ,B ,Q,5.00,5.01,4.57,4.80,4.80,4.78,29,2619,12592.00,
500366,ROLTA (I)   ,B ,Q,104.85,107.35,104.65,105.50,105.50,104.20,4044,235799,24958879.00,
500367,RUBFILA INT.,B ,Q,27.55,28.45,27.55,28.15,27.90,28.45,95,5684,159336.00,
500368,RUCHI SOYA  ,B ,Q,41.90,42.35,41.50,42.00,42.00,41.15,851,48346,2027976.00,
500370,SALORA INT. ,T ,Q,38.00,40.30,36.65,39.05,39.00,38.40,33,1078,41503.00,
500372,SAMTEL COL  ,T ,Q,2.57,2.73,2.57,2.72,2.72,2.70,27,7602,19690.00,
500378,JINDAL SAW  ,B ,Q,73.00,75.85,71.85,73.70,73.75,72.35,1897,120121,8882556.00,
500380,JK LAKSHMI  ,B ,Q,219.65,224.95,215.80,219.35,219.35,217.50,773,19959,4389464.00,
500387,SHREE CEMENT,A ,Q,7215.40,7250.00,7099.95,7161.75,7225.00,7196.00,127,368,2631102.00,
500390,REL INFRA   ,A ,Q,724.20,771.20,722.60,763.95,763.95,717.35,24745,646985,480942807.00,
500399,STEELCO GUJ.,B ,Q,4.51,4.94,4.48,4.71,4.71,4.71,73,14477,66258.00,
500400,TATA POWER  ,A ,Q,105.00,105.85,102.90,104.45,104.45,104.70,5665,383730,40055564.00,
500402,SPMLINFRA   ,T ,Q,63.00,63.00,63.00,63.00,63.00,60.00,13,575,36225.00,
500403,SUNDARAM FAS,B ,Q,106.70,109.25,106.70,107.90,107.90,106.20,529,16719,1809533.00,
500404,SUNFLAG IRON,B ,Q,28.00,28.90,27.00,27.20,27.20,27.15,848,58569,1602633.00,
500405,SUPREME PET*,B ,Q,77.25,80.60,76.30,79.55,78.40,76.30,1301,33260,2612683.00,
500407,SWARAJ ENGIN,B ,Q,880.00,912.70,880.00,886.45,886.45,876.70,475,2283,2040122.00,
500408,TATA ELXSI  ,B ,Q,590.30,606.95,590.00,600.50,600.50,584.65,6831,112930,67782424.00,
500410,ACC LTD     ,A ,Q,1405.30,1424.70,1397.50,1419.90,1419.90,1397.70,1475,16212,22913219.00,
500411,THERMAX     ,A ,Q,913.80,920.70,912.50,916.05,915.00,904.70,160,981,898962.00,
500412,THIRUMALAI  ,B ,Q,94.90,98.35,94.90,95.90,95.90,93.30,435,10963,1051862.00,
500413,THOMAS COOK ,B ,Q,115.20,121.30,114.00,118.00,118.00,114.30,5812,188119,22369564.00,
500414,TIMEX GROUP ,B ,Q,14.90,15.20,14.60,15.00,14.95,15.05,138,18829,280163.00,
500420,TORRENT PHAR,B ,Q,667.00,735.00,666.70,690.85,690.85,666.70,2868,27845,19573306.00,
500422,TRANSCHEM   ,B ,Q,24.80,25.50,23.80,24.35,24.30,26.30,46,3828,94897.00,
500425,AMBUJA CEME ,A ,Q,216.50,220.70,215.40,219.40,220.65,215.15,2470,45931,9998691.00,
500429,UNIPHOS ENT.,B ,Q,26.05,27.00,26.05,26.85,26.55,26.05,33,2917,77955.00,
500440,HINDALCO    ,A ,Q,175.00,176.30,167.65,174.35,174.35,173.35,12267,857535,148021224.00,
500444,WEST COAST  ,B ,Q,57.30,59.00,57.10,57.70,58.50,57.15,899,77019,4465759.00,XD
500449,HIND.ORG.CHM,B ,Q,18.10,18.40,17.30,17.35,17.50,17.75,125,18456,326283.00,
500456,PAS.ACRYLON ,B ,Q,5.00,5.10,4.97,5.09,5.10,5.23,23,2018,10248.00,
500458,PHIL CORPN. ,T ,Q,2.95,2.95,2.95,2.95,2.95,3.10,8,526,1551.00,
500459,PROCTER &GAM,B ,Q,4601.25,4730.00,4595.00,4692.05,4675.00,4573.75,282,831,3872489.00,
500460,MUKAND LTD. ,B ,Q,33.90,36.20,33.90,35.95,36.20,33.95,72,5801,204583.00,
500463,AGCNET      ,B ,Q,65.50,66.30,65.00,65.50,65.50,65.10,87,922,60526.00,
500464,UCAL FUEL   ,B ,Q,68.30,70.00,67.00,68.70,68.70,67.50,265,11398,777755.00,
500465,VARUN SHIP. ,B ,Q,8.95,9.40,8.82,9.21,9.21,9.12,291,38793,349666.00,
500467,HARR.MALAYAL,B ,Q,59.40,60.00,59.15,59.95,59.95,58.15,173,6790,405075.00,
500469,FEDERAL BANK,A ,Q,119.00,125.15,117.70,124.05,124.05,116.95,15006,839877,101751071.00,
500470,TATA STEEL  ,A ,Q,518.30,529.00,514.15,526.25,526.25,513.95,22747,588550,306848423.00,
