SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1086.65,1107.80,1086.00,1090.30,1090.30,1077.75,1062,18462,20149453.00,
500003,AEGIS LOGIS ,B ,Q,261.00,279.80,260.00,267.10,267.10,261.65,4220,64959,17676169.00,
500008,AMAR RAJA BA,A ,Q,460.00,473.00,460.00,470.30,470.30,458.00,821,8626,4034606.00,
500009,A.SARABHAI  ,T ,Q,4.46,4.50,4.42,4.42,4.42,4.65,96,16968,75804.00,
500010,HDFC        ,A ,Q,972.00,987.95,947.00,975.90,975.90,977.40,10952,234196,226088908.00,
500012,ANDHRA PETRO,B ,Q,9.24,10.05,9.24,9.93,9.93,9.39,159,56550,554271.00,
500013,ANSAL INFRAS,B ,Q,40.00,41.40,39.05,41.40,41.40,39.45,813,109880,4472603.00,
500014,APPLE FINANC,T ,Q,2.37,2.57,2.36,2.49,2.56,2.45,50,20105,50528.00,
500020,BOM DYEING  ,B ,Q,70.65,71.75,69.70,71.30,71.30,70.05,5785,401164,28408519.00,
500023,ASIANHOTNR  ,B ,Q,155.90,167.95,155.80,166.60,166.60,155.00,100,2216,363762.00,
500024,ASSAMCO     ,B ,Q,5.80,6.17,5.80,6.09,6.09,5.70,834,572824,3461739.00,
500027,ATUL LTD.   ,B ,Q,1007.75,1025.00,995.00,1001.35,1001.35,1008.30,625,3823,3885419.00,
500028,ATV PROJECTS,T ,Q,4.20,4.20,3.82,3.93,3.93,4.00,59,11201,43769.00,
500029,AUTOLITE(I) ,B ,Q,24.15,25.90,24.00,24.65,24.70,25.05,39,2662,65785.00,
500030,AUTORID.FIN ,T ,Q,3.00,3.00,3.00,3.00,3.00,3.15,2,900,2700.00,
500031,BAJAJ ELECT.,B ,Q,331.00,332.75,312.80,329.85,332.00,325.80,1181,13431,4410339.00,
500032,BAJAJHIND.LT,B ,Q,25.95,26.60,25.15,26.25,26.25,25.50,3676,739473,19180803.00,
500033,FORCE MOTR  ,B ,Q,430.00,499.00,430.00,491.20,491.20,425.20,16498,331204,157684950.00,
500034,BAJFINANCE  ,A ,Q,2200.00,2230.00,2175.00,2186.70,2186.70,2184.65,1354,4872,10698493.00,
500038,BALRAM.CHINI,B ,Q,75.85,78.50,74.70,77.95,77.95,75.50,1249,70801,5425813.00,
500039,BANCO PROD. ,B ,Q,128.70,132.55,128.40,131.75,131.75,128.15,1018,31124,4076420.00,
500040,CENTURY TEXT,A ,Q,564.10,573.90,557.25,571.40,571.40,560.05,6653,149220,84714528.00,
500041,BANNARI AMAN,B ,Q,991.20,1008.95,991.20,1000.10,1000.10,996.00,61,798,796919.00,
500042,BASF INDIA  ,B ,Q,875.80,875.80,831.00,845.30,844.95,835.20,389,1448,1227090.00,
500043,BATA INDIA  ,A ,Q,1249.00,1285.00,1247.90,1276.75,1276.75,1249.75,1505,14716,18656127.00,
500046,BEST&CROMPT.,T ,Q,6.25,6.28,6.22,6.22,6.22,6.00,6,545,3416.00,
500048,BEML LTD    ,T ,Q,664.00,664.00,632.50,652.90,652.90,663.40,1212,13217,8538029.00,
500049,BHARAT ELECT,A ,Q,1869.85,1898.00,1815.50,1858.45,1858.45,1856.25,2151,9663,18100585.00,
500051,BHAG GAS    ,Z ,Q,1.71,1.71,1.71,1.71,1.71,1.80,4,1464,2503.00,
500052,BHANSALI ENG,B ,Q,20.25,20.50,19.50,20.30,20.30,19.95,12,278,5470.00,
500055,BHUSH STEEL ,A ,Q,398.90,400.00,395.15,397.35,397.00,398.40,674,52209,20809684.00,
500057,ABCIL       ,B ,Q,204.40,211.20,202.85,204.30,206.00,202.45,510,8804,1817394.00,
500058,BIHAR SPONGE,T ,Q,4.23,4.23,4.02,4.14,4.02,4.10,25,8453,35346.00,
500059,BINANI IND. ,B ,Q,123.95,127.15,121.20,127.15,127.15,121.10,831,38340,4763656.00,
500060,BIRLA ERIC. ,T ,Q,61.55,64.00,60.80,62.60,62.60,61.95,120,9036,564787.00,
500067,BLUE STAR   ,B ,Q,290.55,295.00,287.00,293.85,293.00,285.95,340,4198,1224247.00,
500068,DISA INDIA  ,B ,Q,3549.95,3549.95,3450.00,3538.00,3538.00,3595.00,10,13,45130.00,
500069,BNK CAPITAL ,B ,Q,24.00,24.50,24.00,24.30,24.30,23.85,8,146,3571.00,
500074,BPL LTD.    ,B ,Q,17.45,17.45,16.80,17.15,17.15,16.75,862,14405,244967.00,
500078,CAMPH.& ALL ,B ,Q,308.40,310.00,294.00,299.70,303.50,290.75,147,3208,965234.00,
500083,CENTURY EXT ,T ,Q,1.72,1.84,1.72,1.83,1.83,1.76,34,17285,30100.00,
500084,CESC LTD.   ,A ,Q,639.00,649.40,618.60,627.20,627.20,631.40,4693,219799,137910131.00,
500085,CHAMBAL FERT,B ,Q,56.50,57.35,56.05,56.50,56.50,55.75,2566,175592,9938306.00,
500086,EXIDE IND.  ,A ,Q,153.40,154.80,152.30,153.65,153.65,152.35,3581,186764,28675094.00,
500087,CIPLA LTD.  ,A ,Q,435.00,436.00,430.00,431.80,431.80,432.95,1944,67540,29173839.00,
500089,DIC INDIA   ,B ,Q,455.00,460.00,450.35,452.60,458.50,449.10,92,446,203621.00,
500092,CRISIL LTD  ,A ,Q,1774.75,1849.90,1773.00,1842.65,1844.00,1768.95,903,2918,5311969.00,
500093,CROMPT.GREAV,A ,Q,185.90,186.75,181.80,185.85,185.85,184.20,7125,328369,60534588.00,
500095,WYETH LTD.  ,B ,Q,923.20,925.50,917.00,917.05,917.05,917.90,124,1649,1518903.00,
500096,DABUR (I)   ,A ,Q,195.00,196.65,193.55,194.45,194.45,194.80,2173,88581,17277805.00,
500097,DALMIASUG   ,B ,Q,23.50,24.40,22.60,22.65,22.65,23.75,93,12430,283850.00,
500101,ARVIND Ltd  ,B ,Q,224.15,229.40,220.75,227.70,227.70,222.35,7948,262612,59101365.00,
500102,BALARPUR IND,B ,Q,16.35,16.75,16.30,16.65,16.65,16.25,1744,663689,10953020.00,
500103,BHEL        ,A ,Q,235.10,244.00,232.40,240.40,240.40,234.45,11691,590686,139919587.00,
500104,HIND.PETRO  ,A ,Q,405.00,409.00,402.00,405.70,405.70,400.05,4165,102862,41726856.00,
500106,IFCI LTD    ,A ,Q,37.25,38.50,36.60,38.20,38.20,36.90,8081,2516006,94575869.00,
500108,MAHA.TELE   ,B ,Q,32.50,33.85,31.85,33.15,33.15,32.15,7532,1427470,46955287.00,
500109,MRPL        ,A ,Q,67.90,69.05,67.00,68.65,68.65,66.55,1753,189146,12846248.00,
500110,CHENNAI PET.,B ,Q,88.50,92.50,83.95,90.90,90.90,87.90,3398,240310,21745586.00,
500111,REL.CAP.    ,A ,Q,590.10,598.90,577.65,593.10,593.10,584.30,28194,825244,484554749.00,
500112,STATE BANK  ,A ,Q,2535.00,2583.95,2534.05,2573.15,2573.15,2516.20,26487,235609,603568393.00,
500113,STEEL AUTH. ,A ,Q,84.85,85.90,83.45,85.55,85.55,84.85,9007,912556,77333249.00,
500114,TITAN       ,A ,Q,325.00,328.95,324.45,327.40,327.40,327.65,2693,77873,25416848.00,
500116,IDBI BANK L ,A ,Q,94.30,95.10,92.55,94.65,94.65,93.05,6390,617018,58003409.00,
500117,DCW LTD.    ,B ,Q,24.40,25.50,24.15,25.20,25.20,24.10,2379,458820,11405461.00,
500119,DHAMPUR SUGA,B ,Q,56.80,58.90,56.70,58.40,58.40,56.90,644,36657,2121050.00,
500120,DIAMINES&CHM,B ,Q,36.90,36.90,32.70,33.00,32.70,31.55,73,7625,260918.00,
500123,ELANTAS     ,B ,Q,705.00,714.95,698.00,705.35,707.00,703.05,189,2941,2068558.00,
500124,DR.REDDY'S  ,A ,Q,2625.00,2659.75,2620.10,2648.35,2635.05,2640.70,2465,14267,37662887.00,
500125,E.I.D.PAR   ,B ,Q,200.00,204.60,200.00,201.60,201.60,199.80,3162,70008,14161028.00,
500126,MERCK LTD   ,B ,Q,731.75,731.75,720.00,721.60,721.60,728.50,317,1661,1207205.00,
500128,ELEC.CASTING,B ,Q,30.60,31.00,30.30,30.70,30.70,30.35,1091,103420,3172436.00,
500132,EMPEE SUGARS,T ,Q,6.73,6.73,6.73,6.73,6.73,6.42,5,475,3196.00,
500133,ESAB INDIA  ,T ,Q,647.25,651.55,647.25,648.70,651.55,633.00,12,78,50558.00,
500134,ESSAR OIL   ,A ,Q,105.70,107.00,105.70,106.15,106.15,105.95,1399,98592,10474423.00,
500135,ESSEL PROP  ,B ,Q,103.25,105.85,103.00,103.20,103.20,103.00,1841,58912,6105107.00,
500136,ESTER INDUS.,T ,Q,20.00,20.65,20.00,20.55,20.50,19.70,56,10195,206551.00,
500139,FEDDER.LLYOD,B ,Q,75.90,79.50,75.10,78.05,78.05,75.15,2189,110798,8670084.00,
500141,FERRO ALLOYS,B ,Q,8.60,9.50,8.25,9.20,9.20,8.26,386,116699,1033279.00,
500142,FGP LTD.    ,T ,Q,3.00,3.29,3.00,3.20,3.20,3.15,8,106,319.00,
500144,FINOL. CABLE,B ,Q,197.00,208.45,194.00,207.00,207.00,195.85,3221,109065,22229568.00,
500145,FIRST LEASIN,Z ,Q,14.25,14.25,13.05,13.25,13.20,13.60,64,9805,129916.00,
500147,CMI FPE     ,B ,Q,510.05,527.50,500.10,527.50,527.50,512.75,29,70,35853.00,
500148,UFLEX LTD   ,B ,Q,123.15,123.60,121.70,122.85,123.00,121.15,774,25339,3108917.00,
500150,FOSECO INDIA,B ,Q,688.90,714.90,688.90,695.30,690.10,679.30,90,398,279355.00,
500151,GOLDEN TOB  ,B ,Q,23.75,23.75,22.25,22.60,22.60,22.70,29,1472,33059.00,
500153,GANESH BENZO,B ,Q,5.72,6.00,5.72,5.86,5.79,5.90,8,1100,6376.00,
500155,GARDEN SILK ,B ,Q,45.90,47.50,45.00,46.45,46.45,45.00,418,13864,640628.00,
500159,METROGLOBL  ,B ,Q,46.00,56.80,46.00,56.65,56.70,55.00,60,3368,180602.00,
500160,GTL LTD.    ,B ,Q,22.50,23.30,22.30,23.30,23.30,22.20,480,55711,1283962.00,
500162,PARRYSUGR   ,T ,Q,22.85,22.95,22.85,22.90,22.90,23.50,6,200,4578.00,
500163,GODFREY PH  ,B ,Q,2658.00,2658.00,2600.00,2603.75,2600.00,2624.25,341,1665,4364358.00,
500164,GODREJ IND  ,A ,Q,335.00,338.35,329.60,336.05,336.05,330.10,2878,82650,27661973.00,
500165,KANSAI NERO ,B ,Q,1550.05,1558.00,1505.05,1537.00,1537.00,1539.90,77,82,125394.00,
500166,GOODRICKE   ,B ,Q,173.60,178.50,172.00,176.40,176.40,174.20,664,50705,8889697.00,
500168,GOODYEAR (I),B ,Q,517.05,533.00,512.10,523.90,523.90,513.75,529,30601,16104788.00,
500170,GTN INDUS   ,T ,Q,13.41,14.69,13.41,14.69,14.69,14.00,10,136,1859.00,
500171,GHCL LTD    ,B ,Q,52.65,53.90,51.60,52.35,52.35,52.60,814,47069,2475639.00,
500173,GUJ.FLOURO  ,B ,Q,486.05,489.55,477.55,486.15,482.00,485.80,570,3469,1676810.00,
500174,GUJ.LEASE   ,T ,Q,2.33,2.57,2.33,2.56,2.41,2.45,30,17623,43486.00,
500179,HCL INFOSYS ,B ,Q,63.30,69.90,62.70,69.15,69.15,62.30,12660,1240270,82831572.00,
500180,HDFC BANK   ,A ,Q,830.00,837.55,818.55,835.60,835.60,826.75,7377,146620,121169640.00,
500182,HEROMOTOCO  ,A ,Q,2425.00,2450.00,2400.15,2433.90,2433.90,2409.15,1875,14347,34912709.00,
500183,HIMACHAL FUT,B ,Q,15.40,15.50,14.95,15.45,15.45,15.15,2238,1019040,15622204.00,
500184,HIMADRI CHEM,B ,Q,27.95,28.80,27.10,28.75,28.80,27.45,196,9688,271951.00,
500185,HIND.CONSTN.,B ,Q,39.45,39.75,38.60,39.75,39.75,37.90,5158,1183424,46794720.00,
500186,HIND.OIL EXP,B ,Q,52.80,54.25,52.60,53.40,53.40,52.50,3460,306100,16373403.00,
500187,HSIL        ,T ,Q,245.00,249.60,242.00,248.95,248.50,237.75,230,11571,2858121.00,
500188,HINDUS.ZI   ,A ,Q,164.00,166.70,163.45,165.75,165.75,163.65,3755,163898,27051515.00,
500189,HINDUJA VENT,B ,Q,337.50,339.00,325.00,327.95,327.95,334.50,1049,15715,5238088.00,
500191,HMT LTD.    ,B ,Q,45.35,46.95,45.00,46.05,46.05,44.85,1693,105334,4837889.00,
500192,PRAG BOSIMI ,T ,Q,3.65,3.65,3.42,3.65,3.65,3.60,20,1428,5042.00,
500193,HOTEL LEELA.,B ,Q,25.90,26.15,25.60,26.15,26.15,24.95,1447,515387,13423579.00,
500199,I.G.PETRO   ,T ,Q,57.90,58.95,56.80,58.85,58.95,56.50,73,7092,413574.00,
500201,IND.GLYCOLS ,B ,Q,120.00,129.85,120.00,128.70,128.70,119.45,2770,118221,14985545.00,
500202,IND.LEAS.DEV,T ,Q,6.20,6.21,6.20,6.21,6.21,6.21,9,310,1923.00,
500206,MARGO FIN   ,T ,Q,3.95,3.95,3.71,3.71,3.71,3.90,4,3,11.00,
500207,INDO RAMA   ,B ,Q,25.00,25.00,23.55,24.00,24.00,23.95,112,9007,216718.00,
500209,INFOSYS LTD ,A ,Q,3230.00,3246.00,3207.60,3229.40,3229.40,3225.45,7117,52285,168457406.00,
500210,INGERSOLL   ,B ,Q,605.00,620.00,601.00,604.90,604.90,602.40,924,5123,3118180.00,
500211,INSILCO LTD.,T ,Q,13.90,14.00,13.50,13.70,13.70,13.35,37,5393,74765.00,
500212,INTEG.FIN.SE,T ,Q,14.16,14.16,14.12,14.16,14.16,14.86,14,3176,44868.00,
500213,INTER.TRAVEL,B ,Q,233.00,243.25,232.65,242.10,242.10,231.35,178,2926,697077.00,
500214,ION EXCHANGE,T ,Q,164.50,168.75,157.40,163.60,163.60,162.20,114,6766,1097656.00,
500215,AGRO TECH FO,B ,Q,588.00,594.50,583.10,592.00,592.00,588.00,195,2018,1187083.00,
500219,JAIN IRRIG  ,A ,Q,106.55,109.70,104.90,108.05,108.05,106.00,14810,966383,104011978.00,
500220,JASCH INDUST,B ,Q,10.50,11.39,10.50,11.39,11.39,10.36,12,1602,17768.00,
500222,JCT ELECTRON,T ,Q,0.72,0.72,0.66,0.66,0.66,0.69,114,11245,7532.00,
500223,JCT LTD     ,T ,Q,2.83,2.84,2.63,2.67,2.75,2.71,414,125376,343805.00,
500227,JINDAL POLYF,B ,Q,240.00,247.65,239.50,242.25,242.25,237.30,2015,37508,9134075.00,
500228,JSWSL       ,A ,Q,1188.00,1207.95,1179.00,1200.70,1200.70,1179.55,4373,34885,41629941.00,
500231,UMANG DAIR  ,B ,Q,56.75,58.35,56.50,58.35,58.35,55.60,135,19488,1127896.00,
500233,KAJARIA CER.,B ,Q,535.00,535.45,529.00,529.60,532.15,527.70,254,2495,1322628.00,
500234,KAKATIYA CEM,B ,Q,119.70,124.80,117.20,124.25,124.05,117.90,468,9021,1095559.00,
500235,KALYANI STEL,B ,Q,94.15,97.00,94.00,96.30,97.00,94.20,549,21713,2076530.00,
500236,KANELIND    ,T ,Q,10.80,10.84,9.96,10.33,10.32,10.48,409,24234,246071.00,
500238,WHIRLPOOL   ,B ,Q,320.00,326.00,317.00,320.70,320.85,318.55,378,7055,2257039.00,
500239,KG DENIM    ,B ,Q,17.95,17.95,17.40,17.50,17.40,17.60,76,5158,90825.00,
500240,KINETIC ENG.,B ,Q,46.50,49.00,46.50,48.25,48.25,47.90,111,5476,260769.00,
500241,KIRL.BROS.  ,B ,Q,276.00,291.00,271.10,285.50,285.50,272.25,281,3747,1052175.00,XD
500243,KIRL INDUS  ,B ,Q,380.60,388.90,380.00,380.00,380.00,394.00,20,285,108723.00,
500245,KIRL.FERROUS,T ,Q,37.00,38.35,36.90,38.35,38.35,36.55,303,77328,2944490.00,
500246,ENVAIN ELECT,B ,Q,16.95,17.00,16.95,17.00,17.00,16.00,8,209,3548.00,
500247,KOTAK MAH.BK,A ,Q,878.50,886.80,866.15,884.25,884.25,871.40,9412,152654,134029989.00,
500249,KSB PUMPS   ,B ,Q,528.10,529.00,520.00,523.75,527.00,517.65,267,1202,630108.00,
500250,L.G.BALKRISH,B ,Q,450.00,451.00,435.00,439.10,439.10,445.60,588,4747,2096225.00,
500251,TRENT LTD.  ,B ,Q,1197.40,1229.95,1195.00,1210.80,1210.00,1187.50,637,1784,2161988.00,
500252,LAKSHMI MACH,B ,Q,3902.00,3934.00,3871.00,3896.40,3893.95,3896.75,405,594,2316568.00,
500253,LIC HOUS.FIN,A ,Q,323.45,323.50,304.75,307.95,307.95,320.80,26964,1139556,351018756.00,
500254,UTTAMVALUE  ,B ,Q,8.06,8.79,8.05,8.66,8.66,7.97,1200,314308,2690528.00,
500255,LML LTD.    ,B ,Q,6.00,6.30,6.00,6.12,6.12,6.13,480,92250,561423.00,
500256,LOK.HOUS&CON,B ,Q,15.10,15.40,14.75,15.00,15.00,14.85,485,219100,3288199.00,
500257,LUPIN LTD.  ,A ,Q,1050.15,1072.10,1050.15,1063.25,1063.25,1055.80,2206,23414,24843793.00,
500259,LYKA LABS   ,B ,Q,16.55,16.55,16.55,16.55,16.55,15.80,30,5403,89419.00,
500260,RAMCOCEM    ,A ,Q,288.60,288.60,275.30,279.55,278.35,284.05,774,15436,4350721.00,
500264,MAFATLAL IND,B ,Q,156.00,159.00,151.10,157.55,157.55,155.40,161,3030,469216.00,
500265,MAH.SEAMLESS,B ,Q,301.00,311.90,299.75,309.70,309.70,300.85,529,6606,2025592.00,
500266,MAH.SCOOTER ,B ,Q,659.95,700.00,659.95,687.40,687.40,653.95,718,9711,6712390.00,
500267,MAJESTIC AUT,T ,Q,61.30,61.30,58.00,58.85,59.95,59.00,60,2934,173796.00,
500268,MANALI PETRO,B ,Q,11.90,11.90,11.48,11.71,11.71,11.70,791,165847,1936933.00,
500271,MAX INDIA   ,A ,Q,306.20,313.70,304.00,308.70,308.70,304.70,3956,95266,29461584.00,
500277,MID INDIA IN,T ,Q,0.84,0.84,0.77,0.77,0.77,0.80,14,921,765.00,
500279,MIRC ELECT  ,B ,Q,6.82,6.83,6.23,6.83,6.83,6.51,767,73253,497798.00,
500280,CENTURY ENKA,B ,Q,168.40,172.95,166.50,172.20,172.20,166.50,578,10781,1835925.00,
500285,SPICEJET LTD,B ,Q,18.10,18.35,17.95,18.20,18.20,17.95,4440,2954017,53549671.00,
500288,MOREPEN LAB.,B ,Q,4.78,4.85,4.60,4.85,4.85,4.62,244,113871,541560.00,
500290,MRF LTD.    ,A ,Q,22000.00,22844.00,22000.00,22755.95,22755.95,21927.75,1458,1322,29754554.00,
500292,HEIDEL CEM  ,B ,Q,62.30,62.90,61.30,62.40,62.40,61.95,406,21858,1355674.00,
500294,NCC         ,B ,Q,74.80,75.65,73.50,74.50,74.50,74.15,2981,216599,16216654.00,
500295,SSLT        ,A ,Q,288.50,299.70,283.40,296.65,296.65,288.10,17664,986051,287072579.00,
500296,NAHAR SPG.  ,T ,Q,144.65,144.65,139.05,143.55,144.00,140.35,361,10022,1423114.00,
500298,NAT.PEROXIDE,B ,Q,592.00,592.00,567.00,575.85,575.85,576.25,220,3243,1862246.00,
500300,GRASIM IND. ,A ,Q,3246.85,3276.80,3202.00,3259.40,3259.40,3226.65,1443,7739,25029284.00,
500301,NEPC INDIA  ,T ,Q,4.20,4.45,4.10,4.42,4.45,4.26,86,28045,119191.00,
500302,PEL         ,A ,Q,635.00,652.00,635.00,646.60,646.60,631.35,1675,21606,13932954.00,
500303,ADI BIR NUVO,A ,Q,1406.50,1411.15,1385.10,1405.60,1405.60,1389.15,1486,11455,16043259.00,
500304,NIIT LTD.   ,T ,Q,48.75,50.10,47.65,49.75,49.75,48.10,633,80493,3932191.00,
500306,JAYKAY      ,B ,Q,2.86,3.09,2.86,2.91,2.91,3.00,76,8601,25231.00,
500307,NIRLON      ,B ,Q,116.00,119.00,116.00,116.50,116.50,115.95,446,26986,3177105.00,
500312,ONGC CORPN  ,A ,Q,415.00,417.70,410.00,416.10,416.10,412.50,13596,401354,166443877.00,
500313,OIL COUNTRY ,B ,Q,58.15,58.55,56.55,57.95,57.95,56.65,544,28174,1622578.00,
500314,ORIENT HOTEL,B ,Q,22.55,23.50,22.55,23.15,22.95,23.50,29,4068,94930.00,
500315,ORINTAL BANK,A ,Q,291.00,293.25,284.70,290.50,290.50,288.10,4351,134353,38923254.00,
500317,OSWAL AGRO. ,B ,Q,14.80,14.80,14.15,14.35,14.30,14.30,140,18245,263141.00,
500318,OSWAL SPG(P),T ,Q,2.22,2.22,2.18,2.18,2.18,2.22,102,171,374.00,
500319,INDIAN SUCRO,T ,Q,12.50,13.25,12.50,13.25,13.25,13.02,4,405,5085.00,
500322,PANYAM CEMEN,T ,Q,38.85,38.85,38.75,38.75,38.75,37.05,4,101,3923.00,
500325,RELIANCE    ,A ,Q,975.40,991.50,975.00,989.05,989.05,972.20,17515,290659,286224927.00,
500327,PEACOCK IND.,T ,Q,7.30,7.85,7.17,7.77,7.77,7.54,151,23674,176487.00,
500329,PENTAMED.G  ,B ,Q,0.98,0.98,0.93,0.98,0.98,0.94,503,62560,60976.00,
500330,RAYMOND     ,B ,Q,405.95,414.70,400.05,411.75,411.75,403.05,4134,75353,30821792.00,
500331,PIDILITE    ,A ,Q,331.00,346.00,331.00,341.00,341.50,330.60,3021,66814,22800153.00,
500333,PIX TRANS   ,B ,Q,47.05,47.95,45.85,46.75,46.75,46.50,146,11068,517679.00,
500335,BIRLA CORPN.,B ,Q,395.00,398.00,380.00,389.60,398.00,390.45,56,108,41584.00,
500336,SURYA ROSHNI,B ,Q,101.95,103.65,100.95,102.50,102.75,101.30,860,38997,3995227.00,
500337,PRIME SECUR.,T ,Q,7.01,7.47,7.00,7.00,7.00,7.20,13,2800,19727.00,
500338,PRISM CEMENT,T ,Q,72.35,73.80,71.00,72.70,72.95,71.40,812,31470,2288070.00,
500339,RAIN        ,B ,Q,40.35,40.95,39.70,40.50,40.50,39.45,890,63901,2582550.00,
500343,PUDUMJEE    ,B ,Q,15.00,15.00,14.50,14.50,14.50,15.00,8,1150,17175.00,
500346,PUN.COMMUNI.,T ,Q,87.10,90.00,85.00,85.05,87.90,87.75,190,11357,970018.00,
500350,RSWM  LTD   ,B ,Q,200.60,203.90,199.10,202.85,202.85,199.20,684,14731,2979524.00,
500354,RAJSH.SUGAR ,B ,Q,32.00,33.40,32.00,32.10,32.10,32.95,59,3096,101587.00,
500355,RALLIS INDIA,B ,Q,210.95,213.90,209.15,210.60,211.40,208.50,2932,33299,7028324.00,
500356,RAMANEWS    ,B ,Q,7.35,7.64,7.35,7.64,7.64,7.37,32,3862,29037.00,
500357,RAMA PAPER  ,T ,Q,7.00,7.00,6.98,6.98,6.98,7.20,12,3750,26179.00,
500359,RANBAXY LAB.,A ,Q,557.50,564.00,552.00,557.55,557.55,554.20,3349,73976,41228958.00,
500360,RAPICUT CARB,B ,Q,45.85,46.45,45.00,45.95,46.00,44.45,60,2623,120460.00,
500365,RMGALLOY    ,B ,Q,5.00,5.00,4.62,4.68,4.62,4.80,52,11801,55465.00,
500366,ROLTA (I)   ,B ,Q,106.40,108.70,105.10,106.35,106.35,105.50,4962,318205,33875818.00,
500367,RUBFILA INT.,B ,Q,28.35,28.50,27.75,28.20,28.00,28.15,150,13680,386026.00,
500368,RUCHI SOYA  ,B ,Q,43.30,44.95,42.30,43.60,43.60,42.00,4764,427190,18661976.00,
500370,SALORA INT. ,T ,Q,37.10,39.45,37.10,39.45,39.45,39.05,23,3109,115949.00,
500372,SAMTEL COL  ,T ,Q,2.80,2.80,2.59,2.60,2.60,2.72,15,2093,5613.00,
500378,JINDAL SAW  ,B ,Q,74.25,75.55,73.90,74.65,74.65,73.70,2369,145506,10874109.00,
500380,JK LAKSHMI  ,B ,Q,219.05,224.90,219.05,223.75,223.00,219.35,645,17443,3889460.00,
500387,SHREE CEMENT,A ,Q,7220.00,7256.60,7204.50,7243.30,7240.00,7161.75,385,12080,87398668.00,
500390,REL INFRA   ,A ,Q,772.50,783.90,760.05,780.05,780.05,763.95,19919,486821,376000700.00,
500399,STEELCO GUJ.,B ,Q,4.48,4.94,4.48,4.63,4.63,4.71,31,4285,20654.00,
500400,TATA POWER  ,A ,Q,105.05,105.50,103.60,104.85,104.85,104.45,3491,409687,42863832.00,
500402,SPMLINFRA   ,T ,Q,66.15,66.15,66.15,66.15,66.15,63.00,13,979,64760.00,
500403,SUNDARAM FAS,B ,Q,108.35,116.75,105.60,115.15,115.15,107.90,2607,101007,11507442.00,
500404,SUNFLAG IRON,B ,Q,27.15,27.85,27.15,27.55,27.70,27.20,179,10911,299863.00,
500405,SUPREME PET*,B ,Q,81.60,84.35,80.00,81.80,81.80,79.55,2702,67052,5519133.00,
500407,SWARAJ ENGIN,B ,Q,902.50,946.00,886.30,919.00,919.00,886.45,463,1917,1758909.00,
500408,TATA ELXSI  ,B ,Q,602.05,614.85,601.50,605.65,605.65,600.50,4848,95660,58096164.00,
500410,ACC LTD     ,A ,Q,1430.00,1448.90,1412.05,1437.05,1437.05,1419.90,1312,13227,18889605.00,
500411,THERMAX     ,A ,Q,927.70,928.00,912.05,922.30,920.00,916.05,304,1518,1397130.00,
500412,THIRUMALAI  ,B ,Q,97.90,98.80,95.40,96.55,96.55,95.90,502,8717,845961.00,
500413,THOMAS COOK ,B ,Q,118.60,119.60,116.55,117.40,117.40,118.00,2840,96208,11366613.00,
500414,TIMEX GROUP ,B ,Q,15.00,15.55,14.60,15.20,15.20,15.00,178,17557,265093.00,
500418,TOKYO PLAST ,B ,Q,17.45,18.00,16.25,17.90,18.00,18.00,73,10082,169471.00,
500420,TORRENT PHAR,B ,Q,698.70,716.00,685.20,705.00,705.00,690.85,1195,8362,5905554.00,
500422,TRANSCHEM   ,B ,Q,24.35,25.40,22.50,23.10,23.10,24.35,97,7009,164864.00,
500425,AMBUJA CEME ,A ,Q,219.65,223.70,215.35,221.80,221.80,219.40,2139,86097,18933412.00,
500429,UNIPHOS ENT.,B ,Q,26.75,27.60,26.75,27.50,27.50,26.85,32,2200,59860.00,
500439,VARD HOLDNG ,B ,Q,743.90,744.95,743.90,744.45,744.95,675.00,4,14,10421.00,
500440,HINDALCO    ,A ,Q,175.35,182.80,174.45,181.65,181.65,174.35,14794,1495688,266282642.00,
500444,WEST COAST  ,B ,Q,57.25,58.45,57.00,57.65,57.65,57.70,942,43577,2519567.00,
500449,HIND.ORG.CHM,B ,Q,17.50,18.20,17.50,18.15,18.15,17.35,109,10440,187053.00,
500456,PAS.ACRYLON ,B ,Q,5.56,5.56,5.03,5.20,5.20,5.09,81,14636,78606.00,
500458,PHIL CORPN. ,T ,Q,2.82,2.82,2.82,2.82,2.82,2.95,4,100,282.00,
500459,PROCTER &GAM,B ,Q,4700.00,4770.00,4688.10,4740.95,4740.95,4692.05,150,288,1364481.00,
500460,MUKAND LTD. ,B ,Q,36.85,37.25,36.15,36.30,36.65,35.95,154,17495,642825.00,
500463,AGCNET      ,B ,Q,65.50,69.35,65.50,66.00,65.60,65.50,121,1797,118744.00,
500464,UCAL FUEL   ,B ,Q,68.60,70.80,68.60,70.40,70.00,68.70,139,3821,267262.00,
500465,VARUN SHIP. ,B ,Q,9.10,9.67,9.05,9.61,9.61,9.21,282,65684,621853.00,
500467,HARR.MALAYAL,B ,Q,60.50,63.00,60.50,62.35,62.50,59.95,218,4647,287686.00,
500469,FEDERAL BANK,A ,Q,127.00,129.05,124.10,125.20,125.20,124.05,26289,1912186,242096614.00,
