SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500032,BAJAJHIND.LT,B ,Q,26.95,28.40,26.00,27.25,27.25,26.90,4577,977845,26623623.00,
500033,FORCE MOTR  ,B ,Q,496.10,506.00,461.15,472.90,472.90,494.80,5042,178651,85558238.00,
500034,BAJFINANCE  ,A ,Q,2180.00,2247.00,2072.05,2202.05,2202.05,2183.55,1264,4805,10300920.00,
500038,BALRAM.CHINI,B ,Q,79.50,82.00,77.90,79.25,79.25,80.00,1763,98638,7879540.00,
500039,BANCO PROD. ,B ,Q,129.45,132.80,112.00,129.05,130.80,128.05,2466,66900,8422380.00,
500040,CENTURY TEXT,A ,Q,584.00,606.00,559.95,579.90,575.50,583.95,12533,240828,140120669.00,
500041,BANNARI AMAN,B ,Q,1040.00,1074.90,1000.00,1041.70,1067.00,1051.60,52,873,902954.00,
500042,BASF INDIA  ,B ,Q,850.80,880.00,841.00,856.65,856.65,849.30,1097,3064,2630165.00,
500043,BATA INDIA  ,A ,Q,1232.95,1309.00,1220.75,1282.90,1280.00,1234.55,3584,28975,36894079.00,
500046,BEST&CROMPT.,T ,Q,7.23,7.23,6.56,6.56,6.56,6.90,34,5271,34592.00,
500048,BEML LTD    ,T ,Q,699.25,764.00,699.25,717.35,717.35,736.05,3387,48812,34749340.00,
500049,BHARAT ELECT,A ,Q,1975.00,1982.50,1770.10,1840.90,1840.90,1960.55,14129,88409,166073271.00,
500052,BHANSALI ENG,B ,Q,20.10,20.10,19.70,19.85,19.70,19.85,6,30,595.00,
500055,BHUSH STEEL ,A ,Q,396.50,402.00,395.00,400.10,400.00,398.60,1096,54083,21553708.00,
500057,ABCIL       ,B ,Q,200.10,209.60,198.00,202.60,202.60,203.50,1025,14724,2996742.00,
500058,BIHAR SPONGE,T ,Q,4.10,4.30,4.10,4.30,4.30,4.11,45,17250,73520.00,
500059,BINANI IND. ,B ,Q,146.50,150.50,140.60,140.95,140.95,147.95,1873,123974,17841993.00,
500060,BIRLA ERIC. ,T ,Q,60.00,63.05,57.75,63.00,63.00,60.05,397,35726,2206855.00,
500067,BLUE STAR   ,B ,Q,292.50,298.00,281.40,295.10,295.45,291.95,1389,10434,3026836.00,XD
500074,BPL LTD.    ,B ,Q,17.40,17.90,17.10,17.65,17.60,17.10,276,21879,384339.00,
500078,CAMPH.& ALL ,B ,Q,332.95,332.95,288.15,310.25,310.00,301.30,271,8896,2713165.00,
500083,CENTURY EXT ,T ,Q,1.75,1.89,1.75,1.89,1.89,1.80,19,8069,14750.00,
500084,CESC LTD.   ,A ,Q,706.05,720.75,662.00,691.00,691.00,696.30,5910,81514,56519608.00,
500085,CHAMBAL FERT,B ,Q,57.80,59.60,55.65,58.45,58.45,56.60,6613,456393,26415302.00,
500086,EXIDE IND.  ,A ,Q,151.40,157.00,142.25,151.15,151.15,149.35,13487,563898,85088288.00,
500087,CIPLA LTD.  ,A ,Q,436.00,442.10,425.90,435.00,435.00,436.05,6386,137196,59448659.00,
500089,DIC INDIA   ,B ,Q,448.70,455.00,438.00,453.00,453.00,449.75,74,742,334648.00,
500092,CRISIL LTD  ,A ,Q,1978.80,2052.00,1905.00,1917.90,1910.00,1902.95,1158,2873,5624759.00,
500093,CROMPT.GREAV,A ,Q,188.05,204.50,178.65,191.15,191.15,187.00,20498,961378,184038360.00,
500095,WYETH LTD.  ,B ,Q,915.25,940.00,901.00,918.15,916.50,922.55,199,858,787278.00,
500096,DABUR (I)   ,A ,Q,196.30,196.30,191.50,193.85,193.85,194.65,4728,449986,87036119.00,
500097,DALMIASUG   ,B ,Q,23.35,25.00,23.05,24.65,25.00,24.10,90,6090,144412.00,
500101,ARVIND Ltd  ,B ,Q,224.00,228.00,205.80,212.65,212.65,222.95,22637,907684,196646915.00,
500102,BALARPUR IND,B ,Q,17.25,17.90,16.60,17.40,17.40,17.10,2338,523509,9050809.00,
500103,BHEL        ,A ,Q,245.00,253.20,235.85,243.10,243.10,243.35,27179,1272199,311104943.00,
500104,HIND.PETRO  ,A ,Q,400.00,410.10,382.60,396.60,396.60,397.85,11189,327920,130037025.00,
500106,IFCI LTD    ,A ,Q,37.30,40.60,33.95,38.00,38.00,36.80,23867,7459451,281334285.00,
500108,MAHA.TELE   ,B ,Q,34.35,35.60,32.00,33.15,33.15,34.20,13566,2277240,76957986.00,
500109,MRPL        ,A ,Q,66.05,69.35,65.75,67.65,67.65,66.25,2718,134391,9038269.00,
500110,CHENNAI PET.,B ,Q,91.00,94.20,89.25,90.95,90.95,90.10,1542,92352,8490280.00,
500111,REL.CAP.    ,A ,Q,598.90,638.80,560.00,606.25,606.25,591.20,99911,2536741,1530442665.00,
500112,STATE BANK  ,A ,Q,2587.00,2650.00,2506.85,2547.85,2547.85,2581.55,55777,524863,1352730094.00,
500113,STEEL AUTH. ,A ,Q,89.50,93.50,85.75,87.45,87.45,89.15,18207,1989600,179445011.00,
500114,TITAN       ,A ,Q,350.00,350.70,324.65,327.80,327.80,347.85,10221,353047,119420036.00,
500116,IDBI BANK L ,A ,Q,94.00,101.00,89.25,96.10,96.10,93.75,18758,1361731,130168268.00,
500117,DCW LTD.    ,B ,Q,25.80,27.05,24.20,26.05,26.05,25.35,3978,718149,18576601.00,
500119,DHAMPUR SUGA,B ,Q,58.95,61.90,57.75,59.95,59.95,58.85,923,55554,3292614.00,
500120,DIAMINES&CHM,B ,Q,35.30,35.40,33.50,33.80,33.50,34.30,51,3008,102842.00,
500123,ELANTAS     ,B ,Q,709.00,712.00,691.00,705.40,705.00,708.85,360,3531,2467971.00,
500124,DR.REDDY'S  ,A ,Q,2630.00,2699.00,2625.00,2651.90,2650.00,2661.55,5918,26302,69782376.00,
500125,E.I.D.PAR   ,B ,Q,200.00,205.60,192.90,200.35,199.10,199.95,1299,20771,4140238.00,
500126,MERCK LTD   ,B ,Q,729.00,743.00,713.00,733.50,742.00,728.25,524,2669,1942387.00,
500128,ELEC.CASTING,B ,Q,30.90,32.00,29.25,30.90,30.90,30.10,2410,289342,8870940.00,
500132,EMPEE SUGARS,T ,Q,6.88,6.88,6.80,6.88,6.88,6.56,28,12050,82900.00,
500133,ESAB INDIA  ,T ,Q,644.00,650.00,630.00,650.00,650.00,649.55,19,415,265594.00,
500134,ESSAR OIL   ,A ,Q,105.00,105.45,104.15,104.80,104.95,105.05,1548,146328,15322505.00,
500135,ESSEL PROP  ,B ,Q,98.75,104.40,95.60,99.80,99.80,98.50,1469,53701,5335403.00,
500136,ESTER INDUS.,T ,Q,20.10,21.50,19.60,21.00,21.00,20.60,88,28850,592068.00,
500139,FEDDER.LLYOD,B ,Q,74.35,79.90,69.10,76.10,76.10,72.10,2792,136705,10454586.00,
500141,FERRO ALLOYS,B ,Q,9.40,9.40,8.19,8.97,8.97,8.59,427,116557,1038371.00,
500142,FGP LTD.    ,T ,Q,2.75,2.75,2.75,2.75,2.75,2.89,3,300,825.00,
500144,FINOL. CABLE,B ,Q,203.20,209.60,196.00,201.05,201.05,202.15,3683,85741,17361905.00,
500145,FIRST LEASIN,Z ,Q,14.50,14.65,13.55,13.75,13.55,14.25,169,41803,579922.00,
500147,CMI FPE     ,B ,Q,525.00,525.00,525.00,525.00,525.00,527.90,2,20,10500.00,
500148,UFLEX LTD   ,B ,Q,121.00,128.25,114.25,124.50,124.50,121.70,2376,70142,8594316.00,
500150,FOSECO INDIA,B ,Q,678.80,714.00,675.00,680.35,680.35,699.15,73,453,309882.00,
500151,GOLDEN TOB  ,B ,Q,23.95,24.00,23.75,23.75,23.75,25.00,59,6863,163157.00,
500153,GANESH BENZO,B ,Q,5.61,5.91,5.61,5.91,5.91,5.95,8,550,3218.00,
500155,GARDEN SILK ,B ,Q,47.05,50.00,46.00,48.05,48.05,47.55,660,21943,1059114.00,
500159,METROGLOBL  ,B ,Q,46.45,57.10,46.45,55.90,55.90,53.35,23,1119,61236.00,
500160,GTL LTD.    ,B ,Q,23.10,24.40,22.45,23.10,23.10,23.55,1123,110609,2586879.00,
500162,PARRYSUGR   ,T ,Q,24.85,27.00,24.70,27.00,27.00,26.00,16,192,4885.00,
500163,GODFREY PH  ,B ,Q,2741.00,2782.00,2568.00,2601.85,2601.85,2732.60,609,3460,9097086.00,
500164,GODREJ IND  ,A ,Q,346.75,356.65,329.10,341.40,341.40,345.90,6613,141893,49025979.00,
500165,KANSAI NERO ,B ,Q,1545.00,1575.00,1545.00,1562.80,1560.10,1556.15,225,352,548235.00,
500166,GOODRICKE   ,B ,Q,178.05,183.65,174.10,180.25,180.25,177.15,1044,34717,6231836.00,
500168,GOODYEAR (I),B ,Q,513.40,548.00,505.00,531.15,531.15,513.40,460,11203,5915027.00,
500170,GTN INDUS   ,T ,Q,14.01,14.80,14.01,14.10,14.10,14.65,14,1024,14474.00,
500171,GHCL LTD    ,B ,Q,53.25,54.90,51.10,53.15,53.15,54.05,2399,147171,7808873.00,
500173,GUJ.FLOURO  ,B ,Q,489.00,502.00,470.00,499.00,499.00,476.45,1526,34823,17148793.00,
500174,GUJ.LEASE   ,T ,Q,2.80,2.80,2.56,2.60,2.60,2.68,12,2520,6532.00,
500179,HCL INFOSYS ,B ,Q,64.25,66.80,59.90,63.15,63.15,63.10,8206,682196,43108168.00,
500180,HDFC BANK   ,A ,Q,832.00,847.90,813.00,824.95,824.95,830.35,8755,187424,155396016.00,
500182,HEROMOTOCO  ,A ,Q,2537.10,2567.25,2398.10,2435.55,2435.55,2536.70,7052,51280,127361931.00,
500183,HIMACHAL FUT,B ,Q,16.40,17.00,15.70,15.75,15.75,16.50,4450,1820649,29331778.00,
500184,HIMADRI CHEM,B ,Q,29.50,31.50,29.20,30.50,30.00,30.65,219,27794,844610.00,
500185,HIND.CONSTN.,B ,Q,42.00,44.40,40.25,42.50,42.50,42.30,14526,2620903,111516819.00,
500186,HIND.OIL EXP,B ,Q,54.40,56.75,51.50,54.80,54.80,53.85,5207,327475,17850859.00,
500187,HSIL        ,T ,Q,244.00,256.45,236.20,251.75,252.00,244.25,564,16172,4030840.00,
500188,HINDUS.ZI   ,A ,Q,160.85,167.20,153.50,162.30,162.30,159.25,9785,458246,74063616.00,
500189,HINDUJA VENT,B ,Q,328.85,342.95,312.40,328.60,328.60,325.85,2882,34717,11264759.00,
500191,HMT LTD.    ,B ,Q,51.45,51.60,45.50,47.60,47.60,51.00,6476,395189,19160962.00,
500192,PRAG BOSIMI ,T ,Q,4.15,4.30,3.96,3.96,3.96,4.15,29,4201,17695.00,
500193,HOTEL LEELA.,B ,Q,26.00,26.90,24.60,26.35,26.35,25.65,1697,300703,7826405.00,
500199,I.G.PETRO   ,T ,Q,52.40,57.80,52.30,57.80,57.80,55.05,176,30701,1684493.00,
500201,IND.GLYCOLS ,B ,Q,123.65,128.45,120.20,124.65,124.65,123.30,1929,46947,5839065.00,
500202,IND.LEAS.DEV,T ,Q,6.87,6.87,6.87,6.87,6.87,7.23,2,882,6059.00,
500206,MARGO FIN   ,T ,Q,3.90,3.90,3.71,3.90,3.75,3.90,12,3026,11607.00,
500207,INDO RAMA   ,B ,Q,24.80,25.70,23.75,24.00,24.00,25.00,196,50328,1239050.00,
500209,INFOSYS LTD ,A ,Q,3310.00,3377.00,3255.00,3292.90,3292.90,3304.30,15304,94732,315637169.00,
500210,INGERSOLL   ,B ,Q,610.50,640.50,609.00,631.00,630.00,613.35,1338,8453,5281233.00,
500211,INSILCO LTD.,T ,Q,13.85,14.10,13.60,14.10,14.10,14.30,75,17349,238062.00,
500212,INTEG.FIN.SE,T ,Q,15.62,15.62,15.62,15.62,15.62,14.88,2,12,187.00,
500213,INTER.TRAVEL,B ,Q,238.55,243.50,232.55,234.35,234.35,242.75,268,8089,1921273.00,
500214,ION EXCHANGE,T ,Q,170.00,173.90,166.30,170.15,172.50,169.45,153,7726,1320236.00,
500215,AGRO TECH FO,B ,Q,580.00,588.00,567.20,583.65,580.15,576.65,195,1350,783219.00,
500219,JAIN IRRIG  ,A ,Q,116.00,119.50,108.00,116.00,116.00,114.30,46139,2928901,338880660.00,
500220,JASCH INDUST,B ,Q,12.25,12.25,12.25,12.25,12.25,12.54,2,100,1225.00,
500222,JCT ELECTRON,T ,Q,0.78,0.78,0.72,0.72,0.72,0.75,134,31675,23504.00,
500223,JCT LTD     ,T ,Q,2.89,3.07,2.80,3.00,3.00,2.94,417,315397,925245.00,
500227,JINDAL POLYF,B ,Q,245.00,249.00,231.70,240.00,239.10,242.55,2964,66652,16194595.00,
500228,JSWSL       ,A ,Q,1197.50,1232.00,1155.60,1200.95,1200.95,1191.85,9316,94864,113535157.00,
500231,UMANG DAIR  ,B ,Q,55.40,58.95,55.30,57.00,57.00,56.75,279,26084,1489728.00,
500233,KAJARIA CER.,B ,Q,530.90,563.85,525.00,545.05,545.05,528.00,582,9584,5165260.00,
500234,KAKATIYA CEM,B ,Q,124.95,128.80,116.50,119.80,118.30,121.45,372,20428,2533185.00,
500235,KALYANI STEL,B ,Q,96.55,99.90,93.10,97.65,97.65,96.05,1206,71037,6871702.00,
500236,KANELIND    ,T ,Q,11.55,11.60,10.88,11.49,11.54,11.45,354,41638,475443.00,
500238,WHIRLPOOL   ,B ,Q,315.00,335.00,315.00,325.60,325.60,325.10,115,1302,419764.00,
500239,KG DENIM    ,B ,Q,17.20,18.00,16.90,17.40,17.30,17.50,222,23026,402061.00,
500240,KINETIC ENG.,B ,Q,52.20,52.20,46.45,49.40,48.95,48.30,111,5205,257363.00,
500241,KIRL.BROS.  ,B ,Q,277.00,292.40,269.35,277.70,277.70,282.40,494,3546,992347.00,
500243,KIRL INDUS  ,B ,Q,380.00,389.00,376.05,384.80,384.80,379.50,37,326,125037.00,
500245,KIRL.FERROUS,T ,Q,38.00,40.00,36.90,37.55,37.55,38.50,447,93683,3587590.00,
500246,ENVAIN ELECT,B ,Q,16.80,16.80,15.45,15.45,15.45,15.40,6,300,4837.00,
500247,KOTAK MAH.BK,A ,Q,864.00,887.00,852.85,867.15,867.15,863.40,7739,99498,86297337.00,
500249,KSB PUMPS   ,B ,Q,541.70,542.00,524.35,534.15,527.00,530.40,506,2478,1326100.00,
500250,L.G.BALKRISH,B ,Q,455.00,466.20,439.00,453.30,453.30,439.05,1390,8486,3839435.00,
500251,TRENT LTD.  ,B ,Q,1186.65,1249.00,1160.00,1240.05,1240.00,1206.55,1352,5037,6073164.00,
500252,LAKSHMI MACH,B ,Q,3841.80,3894.35,3735.20,3813.60,3788.00,3800.30,663,1038,3945429.00,
500253,LIC HOUS.FIN,A ,Q,319.60,337.25,308.10,325.35,325.35,316.55,32623,1249599,403536647.00,
500254,UTTAMVALUE  ,B ,Q,8.00,9.30,7.80,8.68,8.68,7.99,696,241175,1983847.00,
500255,LML LTD.    ,B ,Q,6.74,6.74,6.33,6.45,6.45,6.47,1066,73264,474124.00,
500256,LOK.HOUS&CON,B ,Q,15.00,16.35,14.85,15.50,15.50,15.15,892,157864,2460312.00,
500257,LUPIN LTD.  ,A ,Q,1033.70,1054.00,1012.20,1040.55,1033.00,1035.25,7085,68260,70775869.00,
500259,LYKA LABS   ,B ,Q,16.00,16.80,15.85,16.20,16.20,16.60,172,23625,382514.00,
500260,RAMCOCEM    ,A ,Q,286.80,290.00,284.00,289.55,289.90,288.30,592,11386,3283688.00,
500264,MAFATLAL IND,B ,Q,148.50,155.90,148.50,152.90,154.00,152.65,256,6323,965579.00,
500265,MAH.SEAMLESS,B ,Q,312.00,330.00,306.65,316.40,316.40,316.75,1080,12698,4035874.00,
500266,MAH.SCOOTER ,B ,Q,651.10,670.00,635.00,643.70,643.70,661.65,331,2178,1417606.00,
500267,MAJESTIC AUT,T ,Q,62.30,65.05,62.30,63.00,63.00,64.45,28,2172,137668.00,
500268,MANALI PETRO,B ,Q,11.93,12.50,11.68,12.03,12.03,11.73,1430,380532,4590551.00,
500271,MAX INDIA   ,A ,Q,301.00,307.70,285.10,296.95,296.95,295.10,21304,480856,143125918.00,
500277,MID INDIA IN,T ,Q,0.86,0.94,0.86,0.92,0.86,0.90,9,700,637.00,
500279,MIRC ELECT  ,B ,Q,6.25,6.57,5.98,6.50,6.50,6.26,458,290605,1882310.00,
500280,CENTURY ENKA,B ,Q,174.30,177.45,168.15,171.30,170.30,171.40,587,9100,1575055.00,
500284,LORDS CHLORO,T ,Q,26.85,26.85,26.80,26.80,26.80,25.60,4,2,53.00,
500285,SPICEJET LTD,B ,Q,18.40,19.40,18.00,18.30,18.30,18.40,9339,4689156,87264810.00,
500288,MOREPEN LAB.,B ,Q,4.95,5.20,4.85,5.08,5.03,4.96,264,93777,472414.00,
500290,MRF LTD.    ,A ,Q,22874.85,23100.00,22100.00,22397.00,22260.50,22863.45,1783,1888,42547637.00,
500292,HEIDEL CEM  ,B ,Q,58.00,60.70,56.85,60.55,59.70,57.85,804,61081,3615748.00,
500294,NCC         ,B ,Q,68.50,77.45,67.20,72.25,72.25,68.45,12280,873576,63042719.00,
500295,SSLT        ,A ,Q,295.00,304.15,282.40,294.00,294.00,294.75,21123,992966,292499469.00,
500296,NAHAR SPG.  ,T ,Q,144.00,151.70,142.20,148.00,147.00,144.50,463,20114,2983081.00,
500298,NAT.PEROXIDE,B ,Q,600.00,608.95,588.00,601.15,601.15,595.70,182,1308,779508.00,
500300,GRASIM IND. ,A ,Q,3290.50,3379.15,3263.30,3302.95,3302.95,3292.70,2354,10552,34947499.00,
500301,NEPC INDIA  ,T ,Q,4.53,4.95,4.52,4.95,4.95,4.72,63,29166,140578.00,
500302,PEL         ,A ,Q,706.00,707.00,694.10,699.20,699.20,700.05,874,7245,5072147.00,
500303,ADI BIR NUVO,A ,Q,1331.10,1400.00,1327.30,1373.35,1373.35,1332.00,2398,26758,36262371.00,
500304,NIIT LTD.   ,T ,Q,49.00,51.85,47.15,49.90,49.90,49.40,1279,173251,8581601.00,
500306,JAYKAY      ,B ,Q,2.84,3.04,2.84,2.97,2.97,2.97,28,3941,11597.00,
500307,NIRLON      ,B ,Q,108.55,114.80,106.15,109.65,109.65,110.30,543,37962,4207554.00,
500312,ONGC CORPN  ,A ,Q,407.40,415.45,395.15,404.05,404.05,404.65,27064,983148,399589350.00,
500313,OIL COUNTRY ,B ,Q,58.15,60.90,54.00,58.85,58.70,57.55,1304,43134,2510213.00,
500314,ORIENT HOTEL,B ,Q,24.95,24.95,23.00,24.40,24.40,24.00,33,5381,126500.00,
500315,ORINTAL BANK,A ,Q,292.00,304.30,271.35,287.25,287.25,289.95,13153,405037,116853932.00,
500317,OSWAL AGRO. ,B ,Q,15.15,15.75,14.80,15.25,15.25,15.40,204,49495,753853.00,
500318,OSWAL SPG(P),T ,Q,2.21,2.21,2.20,2.20,2.20,2.15,96,48,105.00,
500319,INDIAN SUCRO,T ,Q,12.50,12.50,12.01,12.49,12.49,12.50,10,408,5001.00,
500322,PANYAM CEMEN,T ,Q,37.60,39.25,37.60,38.25,37.60,37.45,22,1540,58833.00,
500325,RELIANCE    ,A ,Q,1000.00,1020.75,982.00,998.20,998.20,1000.05,35725,569660,570418408.00,
500327,PEACOCK IND.,T ,Q,7.80,8.31,7.55,8.00,8.10,7.92,171,171186,1355000.00,
500329,PENTAMED.G  ,B ,Q,0.97,1.04,0.96,0.98,1.03,1.00,1217,104700,104115.00,
500330,RAYMOND     ,B ,Q,406.35,432.85,390.15,413.75,413.75,406.65,7278,320349,130814425.00,
500331,PIDILITE    ,A ,Q,335.00,335.45,325.00,329.20,329.20,333.00,1051,22769,7532917.00,
500333,PIX TRANS   ,B ,Q,50.00,53.45,49.75,51.90,51.90,50.95,210,30170,1562024.00,
500335,BIRLA CORPN.,B ,Q,380.00,394.90,370.05,386.90,386.90,380.35,132,780,297992.00,
500336,SURYA ROSHNI,B ,Q,101.80,106.90,98.10,103.95,103.90,100.70,1419,56997,5914020.00,
500337,PRIME SECUR.,T ,Q,7.70,7.99,7.60,7.61,7.60,7.99,23,4790,36581.00,
500338,PRISM CEMENT,T ,Q,69.55,73.50,68.50,72.30,72.10,70.95,653,66348,4736953.00,
500339,RAIN        ,B ,Q,39.90,41.45,39.00,40.15,40.15,39.90,1009,72954,2933666.00,
500343,PUDUMJEE    ,B ,Q,15.10,15.60,15.00,15.35,15.45,15.45,53,8400,126817.00,
500350,RSWM  LTD   ,B ,Q,203.10,210.00,197.35,206.15,206.15,202.95,1255,39198,8027739.00,
500354,RAJSH.SUGAR ,B ,Q,31.00,31.25,30.50,31.25,31.25,29.80,51,6117,190826.00,
500355,RALLIS INDIA,B ,Q,223.35,229.00,214.15,216.75,216.75,217.35,3944,113111,25090490.00,
500356,RAMANEWS    ,B ,Q,7.34,7.70,7.23,7.54,7.54,7.34,113,29619,222175.00,
500359,RANBAXY LAB.,A ,Q,544.80,552.95,534.15,543.05,543.05,543.20,5794,122262,66552677.00,
500360,RAPICUT CARB,B ,Q,42.50,47.00,42.50,43.35,43.25,45.95,50,4624,200706.00,
500365,RMGALLOY    ,B ,Q,5.03,5.29,5.03,5.29,5.29,5.29,23,4322,21870.00,
500366,ROLTA (I)   ,B ,Q,108.00,112.00,105.20,108.15,108.15,107.60,7793,479743,52000505.00,
500367,RUBFILA INT.,B ,Q,26.65,29.00,26.65,28.30,28.70,27.60,125,10192,286290.00,
500368,RUCHI SOYA  ,B ,Q,42.85,44.30,40.90,42.65,42.65,42.65,2343,121472,5195716.00,
500370,SALORA INT. ,T ,Q,40.00,44.10,39.90,42.50,42.50,42.00,41,7651,333503.00,
500372,SAMTEL COL  ,T ,Q,2.86,2.92,2.66,2.92,2.92,2.79,19,3258,9360.00,
500378,JINDAL SAW  ,B ,Q,74.00,81.90,71.90,78.10,78.10,73.85,6373,299186,23308302.00,
500380,JK LAKSHMI  ,B ,Q,225.00,241.00,216.45,230.75,227.00,228.00,1974,42839,9830553.00,
500387,SHREE CEMENT,A ,Q,7150.00,7377.70,6880.00,7150.85,7225.00,7210.90,473,787,5638699.00,
500390,REL INFRA   ,A ,Q,755.00,795.00,710.10,764.20,764.20,747.70,55828,1363259,1034466186.00,
500399,STEELCO GUJ.,B ,Q,5.11,5.11,4.95,5.05,5.05,5.17,14,181,920.00,
500400,TATA POWER  ,A ,Q,105.00,108.70,99.35,105.65,105.65,102.85,16663,1759089,185511660.00,
500402,SPMLINFRA   ,T ,Q,60.80,60.90,56.00,60.05,60.05,58.00,36,3586,215262.00,
500403,SUNDARAM FAS,B ,Q,102.95,106.10,100.00,104.05,104.50,105.25,1252,24067,2506553.00,
500404,SUNFLAG IRON,B ,Q,29.50,29.75,27.55,28.30,28.30,29.40,1195,96095,2758383.00,
500405,SUPREME PET*,B ,Q,80.00,83.95,77.00,80.00,80.00,80.25,1254,42463,3413715.00,
500407,SWARAJ ENGIN,B ,Q,928.00,940.00,900.00,927.60,927.60,951.20,1108,6301,5787686.00,XD
500408,TATA ELXSI  ,B ,Q,583.00,599.45,569.15,579.05,579.05,580.90,5684,93859,54438044.00,
500410,ACC LTD     ,A ,Q,1440.00,1485.00,1412.00,1457.80,1456.25,1433.00,3532,38325,55712778.00,
500411,THERMAX     ,A ,Q,923.70,924.00,902.80,911.30,910.00,926.05,551,2618,2389411.00,XD
500412,THIRUMALAI  ,B ,Q,96.50,99.50,93.85,97.30,97.30,94.60,968,28176,2731015.00,
500413,THOMAS COOK ,B ,Q,115.00,121.05,111.15,117.25,117.25,113.35,4618,125223,14596892.00,
500414,TIMEX GROUP ,B ,Q,15.55,16.00,15.35,15.55,15.55,16.05,219,32836,513232.00,
500418,TOKYO PLAST ,B ,Q,17.10,17.85,17.00,17.85,17.85,17.65,18,1408,24336.00,
500420,TORRENT PHAR,B ,Q,679.00,692.00,668.80,677.40,679.00,678.65,868,7820,5311808.00,
500422,TRANSCHEM   ,B ,Q,24.05,25.85,22.70,23.15,23.15,24.05,62,4765,111920.00,
500425,AMBUJA CEME ,A ,Q,218.90,224.80,215.60,219.40,219.40,217.90,4526,188548,41602289.00,
500426,UTLINDS     ,T ,Q,8.07,8.07,8.07,8.07,8.07,7.69,2,50,403.00,
500429,UNIPHOS ENT.,B ,Q,28.50,29.40,26.50,27.25,27.25,27.60,53,3954,111035.00,
500439,VARD HOLDNG ,B ,Q,701.10,701.10,700.00,700.00,700.00,700.00,4,25,17508.00,
500440,HINDALCO    ,A ,Q,171.95,184.65,168.70,176.30,176.30,170.90,26805,1633604,288192293.00,
500444,WEST COAST  ,B ,Q,58.10,59.00,55.70,58.30,58.30,57.30,709,25007,1439122.00,
500449,HIND.ORG.CHM,B ,Q,19.30,20.25,18.75,19.50,19.50,19.55,281,33945,658850.00,
500450,MPIL CORP L ,B ,Q,77.45,77.45,77.45,77.45,77.45,81.50,2,1,77.00,
500456,PAS.ACRYLON ,B ,Q,5.22,5.50,5.22,5.42,5.42,5.55,18,2041,10770.00,
500458,PHIL CORPN. ,T ,Q,3.11,3.42,3.11,3.11,3.11,3.27,21,4300,13670.00,
500459,PROCTER &GAM,B ,Q,4699.90,4700.00,4616.85,4654.15,4650.00,4706.25,162,839,3912914.00,
500460,MUKAND LTD. ,B ,Q,34.00,36.25,33.50,35.85,35.85,34.85,240,21651,762596.00,
500463,AGCNET      ,B ,Q,65.60,68.50,65.00,68.50,68.50,67.45,61,922,60844.00,
500464,UCAL FUEL   ,B ,Q,72.10,73.00,70.65,72.15,72.15,73.00,129,3664,264153.00,
500465,VARUN SHIP. ,B ,Q,9.72,10.53,9.72,10.07,10.07,10.03,591,90378,922345.00,
500467,HARR.MALAYAL,B ,Q,62.25,62.80,60.50,61.75,61.50,61.65,170,10196,631268.00,
500469,FEDERAL BANK,A ,Q,116.40,124.00,112.25,119.00,119.00,116.20,17230,922355,109374846.00,
