SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500096,DABUR (I)   ,A ,Q,192.50,195.25,191.25,194.65,194.65,192.30,2997,293498,56845021.00,
500097,DALMIASUG   ,B ,Q,24.75,25.40,24.05,24.10,24.05,25.30,96,11356,277935.00,
500101,ARVIND Ltd  ,B ,Q,226.00,230.60,220.20,222.95,222.95,228.65,9876,309234,69617031.00,
500102,BALARPUR IND,B ,Q,17.85,17.95,16.95,17.10,17.10,17.75,2483,698948,12132862.00,
500103,BHEL        ,A ,Q,244.10,249.50,239.20,243.35,243.35,243.15,18657,849935,208270555.00,
500104,HIND.PETRO  ,A ,Q,389.00,406.10,386.80,397.85,397.85,386.80,8637,194786,77595292.00,
500106,IFCI LTD    ,A ,Q,37.40,38.20,35.30,36.80,36.80,37.30,10589,3273249,121168167.00,
500108,MAHA.TELE   ,B ,Q,34.45,36.15,33.60,34.20,34.20,34.55,12360,1734822,60589602.00,
500109,MRPL        ,A ,Q,68.05,68.65,65.50,66.25,66.25,67.95,2395,142343,9552947.00,
500110,CHENNAI PET.,B ,Q,92.25,92.25,88.10,90.10,90.10,91.70,1485,72328,6519997.00,
500111,REL.CAP.    ,A ,Q,604.30,614.90,585.20,591.20,591.20,607.70,40504,1133926,681886421.00,
500112,STATE BANK  ,A ,Q,2585.00,2615.00,2549.25,2581.55,2581.55,2576.75,28139,284471,735169628.00,
500113,STEEL AUTH. ,A ,Q,89.00,91.30,86.05,89.15,89.15,88.95,14177,1057149,94544905.00,
500114,TITAN       ,A ,Q,341.50,350.85,335.85,347.85,347.85,341.30,5623,192371,66350952.00,
500116,IDBI BANK L ,A ,Q,98.25,99.65,93.00,93.75,93.75,98.80,10847,814318,78247381.00,
500117,DCW LTD.    ,B ,Q,25.80,27.30,23.35,25.35,25.35,25.80,11079,1189287,30740678.00,
500119,DHAMPUR SUGA,B ,Q,59.05,60.90,58.10,58.85,59.00,60.55,844,60358,3571227.00,
500120,DIAMINES&CHM,B ,Q,34.15,35.50,34.15,34.30,34.20,35.35,27,2255,79015.00,
500123,ELANTAS     ,B ,Q,715.75,720.00,693.00,708.85,708.85,715.75,270,4904,3446907.00,
500124,DR.REDDY'S  ,A ,Q,2680.00,2689.75,2620.00,2661.55,2661.55,2684.95,3829,24940,66302997.00,
500125,E.I.D.PAR   ,B ,Q,198.05,201.50,195.00,199.95,199.95,197.25,1472,36429,7233973.00,
500126,MERCK LTD   ,B ,Q,741.30,753.80,721.00,728.25,721.00,744.35,866,4656,3424756.00,
500128,ELEC.CASTING,B ,Q,31.40,32.40,29.90,30.10,30.10,31.45,2513,332761,10267418.00,
500132,EMPEE SUGARS,T ,Q,6.80,7.09,6.53,6.56,6.56,6.87,33,7878,53025.00,
500133,ESAB INDIA  ,T ,Q,695.00,695.00,642.00,649.55,649.55,673.10,62,349,227923.00,
500134,ESSAR OIL   ,A ,Q,105.00,105.70,104.20,105.05,105.05,105.70,2220,188579,19763768.00,
500135,ESSEL PROP  ,B ,Q,103.70,106.90,93.55,98.50,98.50,103.80,3730,129826,12918588.00,
500136,ESTER INDUS.,T ,Q,21.85,22.30,20.60,20.60,20.60,21.65,98,10190,211601.00,
500139,FEDDER.LLYOD,B ,Q,74.30,74.30,71.40,72.10,72.10,73.85,552,24971,1817289.00,
500141,FERRO ALLOYS,B ,Q,9.59,9.59,8.20,8.59,8.69,8.61,186,39357,333708.00,
500142,FGP LTD.    ,T ,Q,2.89,2.89,2.89,2.89,2.89,3.04,2,500,1445.00,
500143,P.H.CAPITAL ,T ,Q,5.00,5.00,5.00,5.00,5.00,5.22,2,3,15.00,
500144,FINOL. CABLE,B ,Q,200.90,210.70,195.25,202.15,202.15,201.00,3660,91144,18585562.00,
500145,FIRST LEASIN,Z ,Q,14.30,14.65,13.65,14.25,14.25,14.35,85,14995,209236.00,
500147,CMI FPE     ,B ,Q,525.75,551.95,525.75,527.90,527.00,553.40,32,322,169541.00,
500148,UFLEX LTD   ,B ,Q,123.75,124.75,120.40,121.70,121.70,122.25,1094,30863,3772671.00,
500150,FOSECO INDIA,B ,Q,707.00,724.85,690.00,699.15,690.00,715.65,154,546,384522.00,
500151,GOLDEN TOB  ,B ,Q,26.85,26.85,24.70,25.00,25.00,25.90,75,3337,83736.00,
500153,GANESH BENZO,B ,Q,6.20,6.20,5.95,5.95,5.95,6.21,10,2100,12703.00,
500155,GARDEN SILK ,B ,Q,47.30,49.30,46.20,47.55,47.55,47.55,608,21505,1032659.00,
500159,METROGLOBL  ,B ,Q,45.30,61.95,45.30,53.35,54.90,54.00,66,9264,500295.00,
500160,GTL LTD.    ,B ,Q,24.20,24.75,23.55,23.55,23.55,24.75,569,69600,1652675.00,
500162,PARRYSUGR   ,T ,Q,23.60,26.00,23.60,26.00,26.00,24.80,14,159,3816.00,
500163,GODFREY PH  ,B ,Q,2799.00,2799.80,2725.00,2732.60,2725.00,2741.00,196,543,1497198.00,
500164,GODREJ IND  ,A ,Q,344.00,357.00,338.00,345.90,345.90,343.55,4075,92616,32280091.00,
500165,KANSAI NERO ,B ,Q,1570.00,1570.00,1545.05,1556.15,1555.00,1570.60,256,418,651987.00,
500166,GOODRICKE   ,B ,Q,180.60,184.50,175.90,177.15,177.15,180.80,1294,52438,9391162.00,
500168,GOODYEAR (I),B ,Q,538.00,538.00,503.10,513.40,523.00,538.85,596,25271,13035223.00,
500170,GTN INDUS   ,T ,Q,14.65,15.65,14.55,14.65,14.55,15.27,7,947,13873.00,
500171,GHCL LTD    ,B ,Q,55.00,55.40,53.65,54.05,54.05,55.45,1028,69623,3792286.00,
500173,GUJ.FLOURO  ,B ,Q,485.20,489.40,462.00,476.45,475.10,481.25,1064,7182,3422305.00,
500174,GUJ.LEASE   ,T ,Q,2.50,2.68,2.50,2.68,2.68,2.56,35,16533,43256.00,
500179,HCL INFOSYS ,B ,Q,65.35,66.65,61.80,63.10,63.10,65.35,6483,520011,33224329.00,
500180,HDFC BANK   ,A ,Q,826.00,835.15,819.00,830.35,830.35,830.15,5042,116780,96663991.00,
500182,HEROMOTOCO  ,A ,Q,2579.00,2590.95,2516.30,2536.70,2535.00,2574.40,2688,15202,38606425.00,
500183,HIMACHAL FUT,B ,Q,17.25,17.50,16.50,16.50,16.50,17.35,3196,2420924,40261492.00,
500184,HIMADRI CHEM,B ,Q,31.40,31.60,30.40,30.65,30.45,31.95,270,1032011,32384926.00,
500185,HIND.CONSTN.,B ,Q,43.70,43.95,42.30,42.30,42.30,44.50,6330,1242648,53011402.00,
500186,HIND.OIL EXP,B ,Q,55.00,57.25,53.15,53.85,53.85,55.00,5695,435451,23965699.00,
500187,HSIL        ,T ,Q,251.50,253.00,243.00,244.25,244.25,254.95,474,16455,4058349.00,
500188,HINDUS.ZI   ,A ,Q,154.90,162.00,152.00,159.25,159.25,155.25,7052,323675,51078857.00,
500189,HINDUJA VENT,B ,Q,341.95,343.20,323.00,325.85,325.85,339.10,2836,35868,11914175.00,
500191,HMT LTD.    ,B ,Q,51.25,53.50,50.15,51.00,51.00,50.95,5133,341080,17677292.00,
500192,PRAG BOSIMI ,T ,Q,3.90,4.19,3.90,4.15,4.15,4.10,10,2059,8213.00,
500193,HOTEL LEELA.,B ,Q,27.00,27.00,25.65,25.65,25.65,27.00,837,116147,3041543.00,
500199,I.G.PETRO   ,T ,Q,56.50,56.55,55.05,55.05,55.05,57.40,80,9463,530373.00,
500201,IND.GLYCOLS ,B ,Q,127.05,128.55,122.25,123.30,123.30,127.40,1556,42606,5308308.00,
500202,IND.LEAS.DEV,T ,Q,7.23,7.23,7.23,7.23,7.23,7.60,4,150,1084.00,
500206,MARGO FIN   ,T ,Q,4.00,4.00,3.90,3.90,3.90,3.99,8,1300,5090.00,
500207,INDO RAMA   ,B ,Q,26.45,26.45,24.25,25.00,25.00,25.20,285,47339,1173430.00,
500209,INFOSYS LTD ,A ,Q,3341.00,3382.00,3290.45,3304.30,3304.30,3333.80,8042,48021,159880891.00,
500210,INGERSOLL   ,B ,Q,646.90,647.40,610.00,613.35,613.35,641.40,967,6267,3906653.00,
500211,INSILCO LTD.,T ,Q,13.50,14.55,13.40,14.30,14.50,13.90,146,21904,309144.00,
500213,INTER.TRAVEL,B ,Q,238.00,250.00,238.00,242.75,242.75,241.45,191,6344,1543655.00,
500214,ION EXCHANGE,T ,Q,172.60,173.90,168.25,169.45,169.20,177.10,268,14962,2559195.00,
500215,AGRO TECH FO,B ,Q,570.00,579.80,562.60,576.65,579.80,578.70,220,2047,1172416.00,
500219,JAIN IRRIG  ,A ,Q,121.20,123.70,111.10,114.30,114.30,120.50,33466,1851745,216390884.00,
500220,JASCH INDUST,B ,Q,11.26,12.54,11.26,12.54,12.54,12.20,5,225,2565.00,
500222,JCT ELECTRON,T ,Q,0.79,0.79,0.75,0.75,0.75,0.78,66,7427,5570.00,
500223,JCT LTD     ,T ,Q,2.94,3.24,2.94,2.94,2.94,3.09,452,386592,1174040.00,
500227,JINDAL POLYF,B ,Q,253.00,257.00,240.60,242.55,242.55,253.35,3238,64133,15957087.00,
500228,JSWSL       ,A ,Q,1183.00,1208.00,1175.05,1191.85,1191.85,1185.35,6724,69242,82644044.00,
500231,UMANG DAIR  ,B ,Q,56.40,57.80,53.65,56.75,56.75,55.50,460,27929,1566689.00,
500233,KAJARIA CER.,B ,Q,535.00,538.00,526.30,528.00,526.30,530.35,352,5803,3082395.00,
500234,KAKATIYA CEM,B ,Q,122.60,125.40,116.75,121.45,123.00,122.35,254,3890,475276.00,
500235,KALYANI STEL,B ,Q,97.20,99.90,95.60,96.05,96.05,99.50,954,39786,3855132.00,
500236,KANELIND    ,T ,Q,11.91,11.91,11.03,11.45,11.45,11.61,590,91602,1029805.00,
500238,WHIRLPOOL   ,B ,Q,328.00,328.00,312.80,325.10,326.75,325.15,191,3607,1164761.00,
500239,KG DENIM    ,B ,Q,17.50,17.70,17.10,17.50,17.50,17.65,133,16845,292964.00,
500240,KINETIC ENG.,B ,Q,47.60,49.00,47.05,48.30,48.00,50.35,135,5655,272301.00,
500241,KIRL.BROS.  ,B ,Q,279.40,288.00,271.10,282.40,282.40,282.95,490,3505,977002.00,
500243,KIRL INDUS  ,B ,Q,380.00,384.00,375.00,379.50,380.00,386.55,36,317,120836.00,
500245,KIRL.FERROUS,T ,Q,39.20,39.80,37.40,38.50,38.95,39.25,390,101214,3887502.00,
500246,ENVAIN ELECT,B ,Q,15.40,15.40,15.40,15.40,15.40,15.60,4,272,4188.00,
500247,KOTAK MAH.BK,A ,Q,872.00,878.00,852.00,863.40,863.40,871.80,3161,43280,37525910.00,
500249,KSB PUMPS   ,B ,Q,529.90,541.75,526.00,530.40,537.00,530.75,248,1342,713333.00,
500250,L.G.BALKRISH,B ,Q,450.00,467.40,426.00,439.05,449.90,454.40,1038,37587,17049277.00,
500251,TRENT LTD.  ,B ,Q,1244.70,1252.65,1188.00,1206.55,1208.00,1240.65,681,2874,3464055.00,
500252,LAKSHMI MACH,B ,Q,3830.00,3839.30,3721.00,3800.30,3800.30,3851.00,810,1779,6723069.00,
500253,LIC HOUS.FIN,A ,Q,318.65,322.75,309.00,316.55,316.55,321.30,10891,399990,126648491.00,
500254,UTTAMVALUE  ,B ,Q,8.11,8.39,7.90,7.99,7.99,8.30,346,86738,697965.00,
500255,LML LTD.    ,B ,Q,6.51,6.90,6.45,6.47,6.45,6.69,682,54912,365417.00,
500256,LOK.HOUS&CON,B ,Q,16.50,16.50,15.00,15.15,15.20,15.75,591,144186,2218383.00,
500257,LUPIN LTD.  ,A ,Q,1065.55,1065.55,1020.00,1035.25,1035.25,1056.35,4822,60638,63201918.00,
500259,LYKA LABS   ,B ,Q,16.70,17.00,16.60,16.60,16.60,17.45,144,25341,423598.00,
500260,RAMCOCEM    ,A ,Q,289.00,291.00,285.50,288.30,288.30,291.45,903,13245,3832720.00,
500264,MAFATLAL IND,B ,Q,173.90,173.90,152.00,152.65,153.85,161.90,414,20548,3201213.00,
500265,MAH.SEAMLESS,B ,Q,313.20,318.65,312.00,316.75,316.75,315.30,676,13657,4318965.00,
500266,MAH.SCOOTER ,B ,Q,684.00,695.00,661.15,661.65,661.65,690.15,247,1686,1138186.00,
500267,MAJESTIC AUT,T ,Q,67.60,67.60,63.00,64.45,63.45,64.90,84,13465,876111.00,
500268,MANALI PETRO,B ,Q,12.70,12.70,11.66,11.73,11.73,12.49,1118,300290,3589100.00,
500271,MAX INDIA   ,A ,Q,296.90,311.40,292.00,295.10,295.10,298.30,6251,128488,38715532.00,
500277,MID INDIA IN,T ,Q,0.98,0.98,0.90,0.90,0.90,0.94,11,3540,3458.00,
500279,MIRC ELECT  ,B ,Q,6.57,6.60,6.23,6.26,6.23,6.53,247,50816,322716.00,
500280,CENTURY ENKA,B ,Q,176.75,176.95,168.20,171.40,171.40,177.70,609,12818,2226165.00,
500284,LORDS CHLORO,T ,Q,25.60,25.60,25.60,25.60,25.60,24.45,2,1,25.00,
500285,SPICEJET LTD,B ,Q,18.80,19.20,18.15,18.40,18.40,18.85,8378,3791250,70511622.00,
500288,MOREPEN LAB.,B ,Q,5.06,5.10,4.95,4.96,5.00,5.21,288,161587,807413.00,
500290,MRF LTD.    ,A ,Q,23060.50,23235.45,22660.50,22863.45,22863.45,22893.30,957,932,21343530.00,
500292,HEIDEL CEM  ,B ,Q,60.40,60.40,57.65,57.85,58.15,60.65,709,86294,5075333.00,
500294,NCC         ,B ,Q,71.70,73.00,66.00,68.45,68.45,72.10,5365,382396,26626009.00,
500295,SSLT        ,A ,Q,294.00,296.25,288.70,294.75,294.75,296.25,16228,721906,211560255.00,
500296,NAHAR SPG.  ,T ,Q,147.05,153.40,143.45,144.50,145.00,150.80,491,24933,3644764.00,
500298,NAT.PEROXIDE,B ,Q,610.00,611.00,590.00,595.70,595.70,612.85,219,2601,1564316.00,
500300,GRASIM IND. ,A ,Q,3307.10,3340.00,3226.95,3292.70,3284.95,3280.40,2193,16517,54439705.00,
500301,NEPC INDIA  ,T ,Q,4.72,4.89,4.67,4.72,4.67,4.91,91,17087,80976.00,
500302,PEL         ,A ,Q,712.00,712.00,697.00,700.05,700.05,704.40,914,21799,15276767.00,
500303,ADI BIR NUVO,A ,Q,1374.55,1393.95,1320.40,1332.00,1332.00,1371.25,2350,15018,20387126.00,
500304,NIIT LTD.   ,T ,Q,49.55,50.95,49.40,49.40,49.40,51.95,843,774741,38960617.00,
500306,JAYKAY      ,B ,Q,2.96,3.17,2.95,2.97,2.96,3.09,77,7912,23758.00,
500307,NIRLON      ,B ,Q,103.00,115.00,100.50,110.30,110.30,106.00,1311,98493,10528796.00,
500310,NOVAPAN IND.,B ,Q,36.90,37.00,36.90,37.00,37.00,37.00,5,1227,45299.00,
500312,ONGC CORPN  ,A ,Q,400.00,408.50,391.00,404.65,404.65,397.60,18545,643285,258769447.00,
500313,OIL COUNTRY ,B ,Q,63.75,63.75,57.00,57.55,57.40,61.25,1401,63051,3703505.00,
500314,ORIENT HOTEL,B ,Q,23.60,25.10,23.60,24.00,24.00,24.80,99,866323,20792276.00,
500315,ORINTAL BANK,A ,Q,295.40,301.85,275.25,289.95,289.95,294.35,9006,252391,73948833.00,
500317,OSWAL AGRO. ,B ,Q,16.00,16.20,15.30,15.40,15.30,16.20,214,46428,722877.00,
500318,OSWAL SPG(P),T ,Q,2.15,2.15,2.00,2.15,2.15,2.10,56,334,671.00,
500319,INDIAN SUCRO,T ,Q,11.93,12.99,11.93,12.50,12.50,12.55,48,8785,107400.00,
500322,PANYAM CEMEN,T ,Q,37.55,37.60,37.35,37.45,37.35,39.00,10,350,13111.00,
500325,RELIANCE    ,A ,Q,999.50,1009.40,993.05,1000.05,1000.05,995.15,20509,373720,374183530.00,
500327,PEACOCK IND.,T ,Q,7.85,8.05,7.60,7.92,8.05,8.00,118,31450,240358.00,
500329,PENTAMED.G  ,B ,Q,1.00,1.06,0.99,1.00,1.03,1.04,783,165935,165174.00,
500330,RAYMOND     ,B ,Q,415.00,419.40,400.00,406.65,406.65,415.35,3936,65426,26836003.00,
500331,PIDILITE    ,A ,Q,328.65,337.00,325.60,333.00,333.00,327.20,1791,38448,12822311.00,
500333,PIX TRANS   ,B ,Q,52.35,52.90,50.00,50.95,50.95,53.85,230,16282,838193.00,
500335,BIRLA CORPN.,B ,Q,389.90,389.90,378.05,380.35,380.35,390.65,119,872,334922.00,
500336,SURYA ROSHNI,B ,Q,104.00,105.00,100.00,100.70,102.00,103.60,1028,38962,3947993.00,
500337,PRIME SECUR.,T ,Q,7.65,8.00,7.65,7.99,8.00,8.05,46,17371,137911.00,
500338,PRISM CEMENT,T ,Q,70.00,71.40,67.80,70.95,70.95,70.75,491,84293,5934193.00,
500339,RAIN        ,B ,Q,40.45,41.50,39.00,39.90,39.90,40.25,893,57463,2315501.00,
500343,PUDUMJEE    ,B ,Q,15.00,15.50,15.00,15.45,15.45,15.05,36,4932,76126.00,
500346,PUN.COMMUNI.,T ,Q,90.55,94.00,89.00,90.75,90.75,93.20,88,1649,149588.00,
500350,RSWM  LTD   ,B ,Q,207.80,208.20,199.00,202.95,203.25,207.25,1300,26412,5370180.00,
500354,RAJSH.SUGAR ,B ,Q,31.00,31.75,29.80,29.80,29.80,31.35,105,2689,82412.00,
500355,RALLIS INDIA,B ,Q,212.95,220.65,205.85,217.35,217.35,211.45,2889,575774,123277417.00,
500356,RAMANEWS    ,B ,Q,7.50,7.50,7.18,7.34,7.34,7.54,99,18998,138784.00,
500357,RAMA PAPER  ,T ,Q,7.25,7.25,7.05,7.20,7.20,7.05,16,4110,29477.00,
500358,RAMA PETRO  ,B ,Q,5.42,5.98,5.42,5.98,5.98,5.70,10,406,2201.00,
500359,RANBAXY LAB.,A ,Q,547.00,549.00,533.00,543.20,543.20,545.55,4033,82974,44859155.00,
500360,RAPICUT CARB,B ,Q,45.05,47.50,42.10,45.95,45.95,46.00,83,3067,134453.00,
500365,RMGALLOY    ,B ,Q,5.40,5.50,5.15,5.29,5.29,5.42,43,6389,33651.00,
500366,ROLTA (I)   ,B ,Q,109.40,110.90,105.80,107.60,107.60,109.90,8278,471232,51168940.00,
500367,RUBFILA INT.,B ,Q,28.50,28.65,25.70,27.60,27.80,27.85,189,33333,930453.00,
500368,RUCHI SOYA  ,B ,Q,44.00,44.25,42.35,42.65,42.65,44.40,1532,79647,3455464.00,
500370,SALORA INT. ,T ,Q,43.65,43.65,42.00,42.00,42.00,44.20,101,11254,485390.00,
500372,SAMTEL COL  ,T ,Q,2.58,2.81,2.58,2.79,2.79,2.71,14,2201,5729.00,
500378,JINDAL SAW  ,B ,Q,76.70,77.70,73.20,73.85,73.85,76.75,2116,131246,9879015.00,
500380,JK LAKSHMI  ,B ,Q,230.15,235.35,213.05,228.00,228.00,230.15,3013,58113,13271610.00,
500387,SHREE CEMENT,A ,Q,7199.00,7289.95,7161.00,7210.90,7210.90,7261.20,200,870,6274391.00,
500390,REL INFRA   ,A ,Q,743.00,775.00,731.50,747.70,747.70,749.15,32833,746788,563931175.00,
500399,STEELCO GUJ.,B ,Q,5.11,5.45,5.05,5.17,5.15,5.27,28,2281,11813.00,
500400,TATA POWER  ,A ,Q,105.90,106.00,100.15,102.85,102.85,105.45,11563,1016147,104876562.00,
500402,SPMLINFRA   ,T ,Q,57.70,60.00,57.05,58.00,58.00,60.00,53,3855,222278.00,
500403,SUNDARAM FAS,B ,Q,104.40,105.80,98.10,105.25,105.80,106.25,1547,36373,3746503.00,
500404,SUNFLAG IRON,B ,Q,28.90,32.50,27.25,29.40,29.40,28.30,4783,403513,12411724.00,
500405,SUPREME PET*,B ,Q,81.00,83.00,79.60,80.25,79.60,81.00,1474,51417,4161684.00,
500407,SWARAJ ENGIN,B ,Q,938.60,978.20,918.30,951.20,951.20,945.05,1163,5927,5618810.00,
500408,TATA ELXSI  ,B ,Q,597.00,609.55,576.05,580.90,586.00,598.05,7158,163284,96570845.00,XD
500410,ACC LTD     ,A ,Q,1404.00,1447.95,1395.95,1433.00,1433.00,1415.15,2601,28084,40123480.00,
500411,THERMAX     ,A ,Q,950.70,957.70,904.90,926.05,924.00,942.65,665,3780,3548493.00,
500412,THIRUMALAI  ,B ,Q,104.45,105.00,93.05,94.60,94.60,101.45,3579,151437,14760265.00,
500413,THOMAS COOK ,B ,Q,113.45,116.60,112.35,113.35,113.35,113.45,1350,42454,4828119.00,
500414,TIMEX GROUP ,B ,Q,16.55,16.55,15.70,16.05,15.85,16.50,418,73625,1185599.00,
500418,TOKYO PLAST ,B ,Q,15.40,17.95,15.40,17.65,17.95,16.55,12,1088,19009.00,
500420,TORRENT PHAR,B ,Q,705.00,705.00,675.00,678.65,675.05,682.05,1206,8497,5812270.00,
500422,TRANSCHEM   ,B ,Q,25.45,25.45,23.50,24.05,24.05,25.45,38,3264,79902.00,
500425,AMBUJA CEME ,A ,Q,219.10,222.35,215.50,217.90,217.90,218.25,3267,115978,25436230.00,
500429,UNIPHOS ENT.,B ,Q,27.00,28.75,27.00,27.60,27.60,28.85,49,4422,124745.00,
500440,HINDALCO    ,A ,Q,168.95,177.45,167.90,170.90,170.90,168.85,14924,1054948,182611304.00,
500444,WEST COAST  ,B ,Q,59.90,59.90,56.80,57.30,57.30,59.70,761,54492,3171444.00,
500449,HIND.ORG.CHM,B ,Q,20.00,20.05,19.55,19.55,19.55,20.55,210,33203,654005.00,
500456,PAS.ACRYLON ,B ,Q,5.11,5.70,5.11,5.55,5.55,5.49,40,3937,21455.00,
500458,PHIL CORPN. ,T ,Q,3.26,3.56,3.24,3.27,3.24,3.41,69,2900,9435.00,
500459,PROCTER &GAM,B ,Q,4703.55,4750.15,4665.00,4706.25,4706.25,4698.60,201,382,1797359.00,
500460,MUKAND LTD. ,B ,Q,34.00,35.20,34.00,34.85,34.75,34.15,198,26247,909154.00,
500463,AGCNET      ,B ,Q,68.50,68.50,66.15,67.45,67.45,69.20,69,2320,156034.00,
500464,UCAL FUEL   ,B ,Q,72.30,73.15,70.55,73.00,73.00,72.25,240,12156,881073.00,
500465,VARUN SHIP. ,B ,Q,10.30,10.35,10.02,10.03,10.02,10.54,329,60431,608562.00,
