SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500136,ESTER INDUS.,T ,Q,23.20,23.30,21.55,21.65,21.55,22.65,163,31334,710657.00,
500139,FEDDER.LLYOD,B ,Q,80.70,81.30,72.60,73.85,73.85,79.95,1286,63575,4906703.00,
500141,FERRO ALLOYS,B ,Q,9.46,9.46,8.55,8.61,8.60,9.01,204,46793,409387.00,
500142,FGP LTD.    ,T ,Q,3.04,3.04,3.04,3.04,3.04,3.20,2,1920,5836.00,
500144,FINOL. CABLE,B ,Q,212.45,216.60,198.00,201.00,201.00,212.40,4110,107073,22336133.00,
500145,FIRST LEASIN,T ,Q,15.00,15.60,14.25,14.35,14.25,15.00,149,32402,477286.00,
500147,CMI FPE     ,B ,Q,570.00,570.00,553.40,553.40,553.40,582.50,43,430,240633.00,
500148,UFLEX LTD   ,B ,Q,129.55,129.80,121.50,122.25,122.25,128.95,2039,68615,8677362.00,
500150,FOSECO INDIA,B ,Q,744.80,744.80,710.10,715.65,719.00,725.20,70,842,608971.00,
500151,GOLDEN TOB  ,B ,Q,27.65,27.65,25.65,25.90,25.65,26.65,57,3412,89818.00,
500153,GANESH BENZO,B ,Q,6.20,6.45,6.12,6.21,6.21,6.16,34,24556,152475.00,
500155,GARDEN SILK ,B ,Q,52.60,53.25,46.95,47.55,47.55,52.45,774,52519,2666636.00,
500159,METROGLOBL  ,B ,Q,61.90,61.90,53.55,54.00,54.00,60.45,46,609,34515.00,
500160,GTL LTD.    ,B ,Q,25.60,26.25,24.75,24.75,24.75,26.05,613,69043,1739645.00,
500162,PARRYSUGR   ,T ,Q,24.00,26.30,24.00,24.80,24.80,25.10,8,94,2322.00,
500163,GODFREY PH  ,B ,Q,2947.00,2947.00,2725.25,2741.00,2741.00,2928.00,465,1434,4005421.00,
500164,GODREJ IND  ,A ,Q,369.00,369.00,340.00,343.55,343.55,367.35,3241,79431,28191191.00,
500165,KANSAI NERO ,B ,Q,1615.00,1629.90,1554.00,1570.60,1590.00,1596.15,424,4783,7638428.00,
500166,GOODRICKE   ,B ,Q,193.05,196.80,178.50,180.80,180.80,192.20,1437,50401,9473217.00,
500168,GOODYEAR (I),B ,Q,557.00,559.50,527.00,538.85,539.00,556.95,518,8325,4559973.00,
500170,GTN INDUS   ,T ,Q,16.00,16.00,15.25,15.27,15.30,15.92,17,779,12031.00,
500171,GHCL LTD    ,B ,Q,59.40,59.40,54.60,55.45,55.45,59.05,1459,158176,9081492.00,
500173,GUJ.FLOURO  ,B ,Q,500.70,500.70,470.60,481.25,481.25,496.85,951,10382,5086360.00,
500174,GUJ.LEASE   ,T ,Q,2.65,2.65,2.55,2.56,2.56,2.65,17,10562,27138.00,
500179,HCL INFOSYS ,B ,Q,71.65,72.40,63.85,65.35,65.35,71.55,6255,545143,36999076.00,
500180,HDFC BANK   ,A ,Q,841.05,848.00,821.00,830.15,830.15,840.05,4726,111788,93610750.00,
500182,HEROMOTOCO  ,A ,Q,2615.00,2627.85,2558.50,2574.40,2574.40,2614.25,1790,10181,26428217.00,
500183,HIMACHAL FUT,B ,Q,18.45,18.45,17.35,17.35,17.35,18.25,2136,842878,14953620.00,
500184,HIMADRI CHEM,B ,Q,33.50,33.50,31.95,31.95,31.95,33.60,154,22844,734574.00,
500185,HIND.CONSTN.,B ,Q,47.30,47.65,44.50,44.50,44.50,46.80,4472,872115,39880213.00,
500186,HIND.OIL EXP,B ,Q,58.90,60.00,54.20,55.00,55.00,58.40,6088,469620,26960480.00,
500187,HSIL        ,T ,Q,263.10,268.90,249.10,254.95,254.95,262.20,987,215720,55178390.00,
500188,HINDUS.ZI   ,A ,Q,165.40,166.00,152.80,155.25,155.25,165.40,6878,299151,47406037.00,
500189,HINDUJA VENT,B ,Q,369.25,370.00,333.95,339.10,339.10,366.50,2453,37397,13225510.00,
500191,HMT LTD.    ,B ,Q,57.70,59.15,50.15,50.95,50.95,57.45,10387,856205,47923059.00,
500192,PRAG BOSIMI ,T ,Q,3.85,4.10,3.78,4.10,4.10,3.96,24,2755,10555.00,
500193,HOTEL LEELA.,B ,Q,28.30,28.75,26.85,27.00,27.00,28.25,2268,454472,12565167.00,
500199,I.G.PETRO   ,T ,Q,59.00,59.50,56.15,57.40,56.15,59.00,131,18516,1079967.00,
500201,IND.GLYCOLS ,B ,Q,138.10,139.95,125.00,127.40,125.00,138.30,1679,50575,6720896.00,
500202,IND.LEAS.DEV,T ,Q,7.60,7.60,7.60,7.60,7.60,8.00,3,200,1520.00,
500206,MARGO FIN   ,T ,Q,3.99,4.00,3.99,3.99,3.99,4.19,37,5711,22792.00,
500207,INDO RAMA   ,B ,Q,27.25,27.25,25.20,25.20,25.20,26.50,184,19067,488536.00,
500209,INFOSYS LTD ,A ,Q,3345.00,3404.10,3305.10,3333.80,3333.80,3343.75,14156,88398,296419475.00,
500210,INGERSOLL   ,B ,Q,675.00,675.00,636.00,641.40,641.40,666.10,866,5358,3493221.00,
500211,INSILCO LTD.,T ,Q,14.75,14.75,13.90,13.90,13.90,14.35,112,28112,409392.00,
500212,INTEG.FIN.SE,T ,Q,16.44,16.44,14.88,14.88,14.88,15.66,6,301,4482.00,
500213,INTER.TRAVEL,B ,Q,249.00,254.95,237.20,241.45,247.00,249.65,238,7572,1852996.00,
500214,ION EXCHANGE,T ,Q,183.00,183.00,174.00,177.10,177.10,181.00,180,9632,1730602.00,
500215,AGRO TECH FO,B ,Q,590.00,590.00,571.00,578.70,578.70,589.40,319,3030,1768436.00,XD
500219,JAIN IRRIG  ,A ,Q,132.85,133.45,118.90,120.50,120.50,131.75,20678,1534870,195533239.00,
500220,JASCH INDUST,B ,Q,13.99,13.99,12.20,12.20,12.20,13.25,10,5200,72490.00,
500222,JCT ELECTRON,T ,Q,0.79,0.79,0.73,0.78,0.79,0.76,142,12242,9232.00,
500223,JCT LTD     ,T ,Q,3.39,3.40,3.08,3.09,3.09,3.24,740,480342,1580885.00,
500227,JINDAL POLYF,B ,Q,270.00,272.85,251.30,253.35,253.35,269.40,2742,50567,13358742.00,
500228,JSWSL       ,A ,Q,1233.00,1246.25,1175.00,1185.35,1185.35,1232.90,7464,86902,104863738.00,
500231,UMANG DAIR  ,B ,Q,61.00,61.30,55.50,55.50,55.50,58.40,667,73330,4303101.00,
500233,KAJARIA CER.,B ,Q,547.10,561.25,525.00,530.35,530.35,551.90,587,7890,4336192.00,
500234,KAKATIYA CEM,B ,Q,137.35,137.35,118.45,122.35,121.00,134.75,532,11155,1427765.00,
500235,KALYANI STEL,B ,Q,102.80,102.80,98.20,99.50,99.50,101.50,2755,70971,7155507.00,
500236,KANELIND    ,T ,Q,11.91,11.91,10.79,11.61,11.69,11.35,524,80096,920879.00,
500238,WHIRLPOOL   ,B ,Q,332.00,340.05,323.15,325.15,325.05,328.95,356,7705,2552346.00,
500239,KG DENIM    ,B ,Q,19.20,19.20,17.20,17.65,17.20,19.05,208,29738,545115.00,
500240,KINETIC ENG.,B ,Q,48.50,52.00,47.70,50.35,50.35,48.50,184,7677,376277.00,
500241,KIRL.BROS.  ,B ,Q,293.00,296.70,279.00,282.95,282.95,295.30,633,3866,1115766.00,
500243,KIRL INDUS  ,B ,Q,400.00,400.00,382.40,386.55,386.30,392.10,78,827,322522.00,
500245,KIRL.FERROUS,T ,Q,40.00,41.90,39.20,39.25,39.25,41.25,596,158225,6303727.00,
500246,ENVAIN ELECT,B ,Q,15.05,17.00,15.05,15.60,15.60,16.20,10,116,1776.00,
500247,KOTAK MAH.BK,A ,Q,882.50,892.40,865.85,871.80,871.80,873.65,5333,105405,93116892.00,
500249,KSB PUMPS   ,B ,Q,555.00,555.00,524.90,530.75,530.00,555.85,538,3396,1817129.00,
500250,L.G.BALKRISH,B ,Q,485.60,487.10,451.05,454.40,453.00,484.55,1130,18427,8605356.00,
500251,TRENT LTD.  ,B ,Q,1260.00,1260.00,1204.90,1240.65,1245.00,1259.15,1025,3714,4589488.00,
500252,LAKSHMI MACH,B ,Q,3950.00,3950.00,3791.00,3851.00,3851.00,3910.70,927,1852,7121015.00,
500253,LIC HOUS.FIN,A ,Q,334.70,337.70,313.80,321.30,321.30,333.85,13263,623981,206380145.00,
500254,UTTAMVALUE  ,B ,Q,9.04,9.04,8.15,8.30,8.15,9.01,414,124618,1074291.00,
500255,LML LTD.    ,B ,Q,7.00,7.00,6.65,6.69,6.69,6.88,1032,115460,786110.00,
500256,LOK.HOUS&CON,B ,Q,17.00,17.20,15.55,15.75,15.75,16.95,627,129607,2121975.00,
500257,LUPIN LTD.  ,A ,Q,1079.95,1095.00,1043.00,1056.35,1056.35,1077.75,4344,62875,67402157.00,
500259,LYKA LABS   ,B ,Q,17.70,18.40,17.45,17.45,17.45,18.35,185,31678,561189.00,
500260,RAMCOCEM    ,A ,Q,297.00,302.00,289.50,291.45,290.00,297.70,1518,485585,141752989.00,
500264,MAFATLAL IND,B ,Q,173.00,174.80,157.10,161.90,161.90,170.70,239,6196,1030053.00,
500265,MAH.SEAMLESS,B ,Q,327.65,334.00,314.40,315.30,315.30,333.45,1564,25055,8054542.00,
500266,MAH.SCOOTER ,B ,Q,685.00,713.20,661.00,690.15,668.00,662.05,681,8948,6207629.00,
500267,MAJESTIC AUT,T ,Q,67.50,67.50,64.00,64.90,64.00,67.00,56,7180,473974.00,
500268,MANALI PETRO,B ,Q,13.48,13.48,12.36,12.49,12.49,13.32,1040,351333,4546077.00,
500271,MAX INDIA   ,A ,Q,312.00,318.00,272.00,298.30,298.30,307.90,8354,208797,64989157.00,
500277,MID INDIA IN,T ,Q,0.94,0.94,0.87,0.94,0.94,0.90,8,3400,3189.00,
500279,MIRC ELECT  ,B ,Q,6.96,6.98,6.48,6.53,6.53,6.82,283,87504,586632.00,
500280,CENTURY ENKA,B ,Q,185.40,187.00,176.00,177.70,177.70,186.10,566,14342,2603466.00,
500284,LORDS CHLORO,T ,Q,24.45,24.45,24.45,24.45,24.45,23.35,2,1,24.00,
500285,SPICEJET LTD,B ,Q,20.50,20.65,18.50,18.85,18.85,20.30,14799,8796322,174992909.00,
500288,MOREPEN LAB.,B ,Q,5.40,5.46,5.21,5.21,5.21,5.48,240,88475,468446.00,
500290,MRF LTD.    ,A ,Q,23010.00,23798.00,22761.80,22893.30,22893.30,23595.95,880,992,23111581.00,
500292,HEIDEL CEM  ,B ,Q,63.75,63.75,60.65,60.65,60.65,63.80,602,53028,3283209.00,
500294,NCC         ,B ,Q,77.00,77.50,71.00,72.10,72.10,76.90,4984,361010,27037644.00,XD
500295,SSLT        ,A ,Q,308.00,310.30,291.50,296.25,296.25,307.35,21974,1442178,428940268.00,
500296,NAHAR SPG.  ,T ,Q,158.00,158.90,150.50,150.80,150.80,158.40,446,19178,2959325.00,
500298,NAT.PEROXIDE,B ,Q,644.00,644.00,600.05,612.85,601.05,639.85,218,2281,1424018.00,
500300,GRASIM IND. ,A ,Q,3363.00,3370.00,3265.20,3280.40,3280.40,3361.70,1896,9169,30378232.00,
500301,NEPC INDIA  ,T ,Q,5.01,5.19,4.88,4.91,5.00,5.13,173,65841,327697.00,
500302,PEL         ,A ,Q,704.95,717.70,701.00,704.40,704.40,701.90,2084,19742,14003304.00,
500303,ADI BIR NUVO,A ,Q,1442.00,1454.00,1349.95,1371.25,1371.25,1429.65,4343,41273,58666424.00,
500304,NIIT LTD.   ,T ,Q,55.00,55.00,51.95,51.95,51.95,54.65,754,84261,4466020.00,
500306,JAYKAY      ,B ,Q,3.16,3.28,3.06,3.09,3.08,3.19,84,7070,22126.00,
500307,NIRLON      ,B ,Q,115.10,115.10,104.00,106.00,106.00,115.05,379,38324,4154327.00,
500310,NOVAPAN IND.,B ,Q,34.70,37.00,34.70,37.00,37.00,37.50,6,1100,40470.00,
500312,ONGC CORPN  ,A ,Q,418.35,419.95,394.50,397.60,397.60,415.15,28307,1109247,448611232.00,
500313,OIL COUNTRY ,B ,Q,67.85,67.95,60.20,61.25,61.25,67.55,1928,81283,5166712.00,
500314,ORIENT HOTEL,B ,Q,25.90,25.90,24.80,24.80,24.80,26.10,12,3069,76355.00,
500315,ORINTAL BANK,A ,Q,320.00,323.00,290.25,294.35,290.25,318.65,6784,270977,83846764.00,
500317,OSWAL AGRO. ,B ,Q,17.40,17.40,16.10,16.20,16.20,16.60,238,39102,641144.00,
500318,OSWAL SPG(P),T ,Q,2.28,2.28,2.08,2.10,2.10,2.18,90,4710,9821.00,
500319,INDIAN SUCRO,T ,Q,13.85,13.86,12.55,12.55,12.55,13.20,22,3088,41469.00,
500322,PANYAM CEMEN,T ,Q,39.60,39.60,39.00,39.00,39.00,39.60,4,201,7959.00,
500325,RELIANCE    ,A ,Q,1027.00,1034.45,991.00,995.15,995.15,1026.40,28369,581884,588336837.00,
500327,PEACOCK IND.,T ,Q,8.37,8.40,7.91,8.00,8.00,8.08,86,13590,110184.00,
500329,PENTAMED.G  ,B ,Q,1.11,1.11,1.03,1.04,1.07,1.08,1051,112998,117802.00,
500330,RAYMOND     ,B ,Q,444.00,447.00,410.65,415.35,415.35,444.65,5680,128278,54827052.00,
500331,PIDILITE    ,A ,Q,330.00,332.50,325.00,327.20,327.20,331.15,1344,19696,6498934.00,
500333,PIX TRANS   ,B ,Q,57.65,57.70,53.00,53.85,53.00,56.10,364,23836,1308694.00,
500335,BIRLA CORPN.,B ,Q,400.00,415.90,385.10,390.65,385.10,406.30,258,1427,572696.00,
500336,SURYA ROSHNI,B ,Q,112.85,112.85,103.00,103.60,103.60,112.45,1066,47508,5074934.00,
500337,PRIME SECUR.,T ,Q,8.15,8.48,8.05,8.05,8.05,8.47,30,12495,104974.00,
500338,PRISM CEMENT,T ,Q,72.55,74.80,69.40,70.75,71.00,72.55,496,34738,2490870.00,
500339,RAIN        ,B ,Q,43.50,43.95,40.00,40.25,40.25,43.75,1794,189169,7924676.00,
500343,PUDUMJEE    ,B ,Q,16.20,16.50,15.00,15.05,15.05,16.50,104,21769,345519.00,
500346,PUN.COMMUNI.,T ,Q,93.60,93.75,91.40,93.20,91.40,96.20,56,1022,95432.00,
500350,RSWM  LTD   ,B ,Q,219.30,219.30,206.00,207.25,207.25,219.25,1468,32307,6918869.00,
500354,RAJSH.SUGAR ,B ,Q,33.00,33.75,31.35,31.35,31.35,33.00,112,10766,353780.00,
500355,RALLIS INDIA,B ,Q,221.35,227.00,208.30,211.45,211.50,220.00,2274,62733,13833014.00,
500356,RAMANEWS    ,B ,Q,7.83,7.90,7.51,7.54,7.55,7.90,142,32595,248700.00,
500357,RAMA PAPER  ,T ,Q,7.53,7.53,7.05,7.05,7.05,7.18,6,320,2313.00,
500359,RANBAXY LAB.,A ,Q,543.50,557.00,542.30,545.55,545.55,543.15,8802,252303,138814556.00,
500360,RAPICUT CARB,B ,Q,46.55,47.70,45.30,46.00,46.00,46.95,70,4186,195269.00,
500365,RMGALLOY    ,B ,Q,5.95,5.95,5.40,5.42,5.41,5.67,74,11966,68503.00,
500366,ROLTA (I)   ,B ,Q,120.65,120.65,108.30,109.90,109.90,119.75,9715,600060,69204956.00,
500367,RUBFILA INT.,B ,Q,28.85,29.35,27.10,27.85,27.85,28.80,244,22283,625519.00,
500368,RUCHI SOYA  ,B ,Q,46.90,47.50,43.65,44.40,43.80,46.60,3110,309103,14234198.00,
500370,SALORA INT. ,T ,Q,45.25,45.25,43.65,44.20,45.00,43.10,140,16715,754244.00,
500372,SAMTEL COL  ,T ,Q,2.72,2.72,2.71,2.71,2.71,2.83,13,1769,4803.00,
500378,JINDAL SAW  ,B ,Q,82.05,82.05,75.55,76.75,76.75,81.80,2882,177183,13943802.00,
500380,JK LAKSHMI  ,B ,Q,242.90,243.00,225.25,230.15,231.80,241.95,2038,52966,12480609.00,
500387,SHREE CEMENT,A ,Q,7336.70,7336.70,7255.00,7261.20,7290.00,7325.40,90,132,960039.00,
500390,REL INFRA   ,A ,Q,801.10,812.70,732.00,749.15,749.15,799.65,27245,675318,529534671.00,
500399,STEELCO GUJ.,B ,Q,5.50,5.60,5.27,5.27,5.27,5.53,24,2138,11610.00,
500400,TATA POWER  ,A ,Q,111.85,112.10,104.30,105.45,105.45,111.05,10427,1098207,119602671.00,
500402,SPMLINFRA   ,T ,Q,59.50,63.00,59.50,60.00,59.75,62.20,22,1270,77355.00,
500403,SUNDARAM FAS,B ,Q,108.40,108.40,105.00,106.25,106.00,108.00,2783,62358,6638984.00,
500404,SUNFLAG IRON,B ,Q,30.75,30.95,28.00,28.30,28.45,30.35,548,53655,1568459.00,
500405,SUPREME PET*,B ,Q,84.50,86.00,80.35,81.00,81.00,84.70,1485,74432,6187179.00,
500407,SWARAJ ENGIN,B ,Q,980.30,990.00,915.10,945.05,935.00,983.35,869,5318,5153711.00,
500408,TATA ELXSI  ,B ,Q,637.00,637.40,590.55,598.05,598.05,634.65,7711,160945,99153644.00,
500410,ACC LTD     ,A ,Q,1451.00,1461.30,1402.35,1415.15,1415.15,1450.35,2132,26378,37699107.00,
500411,THERMAX     ,A ,Q,972.10,984.00,940.20,942.65,942.65,964.35,602,3453,3317438.00,
500412,THIRUMALAI  ,B ,Q,98.60,104.20,96.05,101.45,101.45,99.15,2588,132035,13393411.00,
500413,THOMAS COOK ,B ,Q,120.00,120.50,112.10,113.45,113.45,119.95,2020,44498,5206936.00,
500414,TIMEX GROUP ,B ,Q,17.15,17.25,16.20,16.50,16.50,17.05,384,120534,1983316.00,
500418,TOKYO PLAST ,B ,Q,16.60,16.60,16.45,16.55,16.60,16.80,6,500,8285.00,
500420,TORRENT PHAR,B ,Q,690.00,698.35,676.85,682.05,677.00,694.35,808,10791,7458734.00,
500422,TRANSCHEM   ,B ,Q,25.35,26.05,25.35,25.45,25.45,25.35,26,1650,42675.00,
500425,AMBUJA CEME ,A ,Q,223.60,227.65,217.20,218.25,218.25,223.75,2949,92725,20659875.00,
500429,UNIPHOS ENT.,B ,Q,32.50,32.50,28.85,28.85,28.85,31.40,53,4844,146223.00,
500439,VARD HOLDNG ,B ,Q,720.00,733.00,700.00,700.00,700.00,734.85,6,28,20126.00,
500440,HINDALCO    ,A ,Q,174.00,175.75,168.15,168.85,168.85,174.05,14853,554481,95109651.00,
500444,WEST COAST  ,B ,Q,61.75,63.50,59.20,59.70,59.70,62.20,1219,79714,4926091.00,
500449,HIND.ORG.CHM,B ,Q,21.75,22.40,20.55,20.55,20.55,21.60,345,74886,1602076.00,
500456,PAS.ACRYLON ,B ,Q,5.31,6.00,5.31,5.49,5.70,5.67,64,20005,110935.00,
500458,PHIL CORPN. ,T ,Q,3.75,3.75,3.41,3.41,3.41,3.58,67,2340,8294.00,
500459,PROCTER &GAM,B ,Q,4750.00,4765.55,4650.05,4698.60,4698.60,4761.60,208,863,4055538.00,
500460,MUKAND LTD. ,B ,Q,38.00,38.30,33.85,34.15,34.15,37.60,262,29562,1052531.00,
500463,AGCNET      ,B ,Q,70.70,73.00,69.00,69.20,69.20,71.00,151,3064,216061.00,
